"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-3340.DPorder";"session.node-9946.conditionType";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime"
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"31";"30";"module.training_block1.exec-7205.GoNoGo1";"1249";"2014-02-13 16:42:24.685";"10";"1";"FINISHED";"RIGHT";"success";"290";"0";"2014-02-13 16:42:23.435";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"32";"31";"module.training_block1.exec-7205.GoNoGo1";"1249";"2014-02-13 16:42:27.250";"23";"0";"FINISHED";"LEFT";"success";"324";"0";"2014-02-13 16:42:26.000";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"33";"32";"module.training_block1.exec-7205.GoNoGo1";"1249";"2014-02-13 16:42:29.819";"6";"1";"FINISHED";"RIGHT";"success";"254";"0";"2014-02-13 16:42:28.569";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"34";"33";"module.training_block1.exec-7205.GoNoGo1";"1250";"2014-02-13 16:42:32.375";"0";"1";"FINISHED";"RIGHT";"success";"307";"0";"2014-02-13 16:42:31.125";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"35";"34";"module.training_block1.exec-7205.GoNoGo1";"1250";"2014-02-13 16:42:34.932";"1";"1";"FINISHED";"RIGHT";"success";"280";"0";"2014-02-13 16:42:33.682";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"36";"35";"module.training_block1.exec-7205.GoNoGo1";"1249";"2014-02-13 16:42:37.492";"14";"1";"FINISHED";"RIGHT";"success";"303";"0";"2014-02-13 16:42:36.242";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"37";"36";"module.training_block1.exec-7205.GoNoGo1";"1249";"2014-02-13 16:42:40.047";"28";"1";"FINISHED";"RIGHT";"success";"286";"0";"2014-02-13 16:42:38.797";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"38";"37";"module.training_block1.exec-7205.GoNoGo1";"1249";"2014-02-13 16:42:42.601";"35";"1";"FINISHED";"RIGHT";"success";"265";"0";"2014-02-13 16:42:41.351";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"39";"38";"module.training_block1.exec-7205.GoNoGo1";"1249";"2014-02-13 16:42:45.155";"19";"1";"FINISHED";"RIGHT";"success";"269";"0";"2014-02-13 16:42:43.905";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"40";"39";"module.training_block1.exec-7205.GoNoGo1";"1251";"2014-02-13 16:42:47.711";"24";"0";"FINISHED";"LEFT";"success";"311";"0";"2014-02-13 16:42:46.460";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"41";"40";"module.training_block1.exec-7205.GoNoGo1";"1250";"2014-02-13 16:42:50.266";"17";"1";"FINISHED";"RIGHT";"success";"386";"0";"2014-02-13 16:42:49.016";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"42";"41";"module.training_block1.exec-7205.GoNoGo1";"1249";"2014-02-13 16:42:52.820";"8";"0";"FINISHED";"LEFT";"success";"348";"0";"2014-02-13 16:42:51.570";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"43";"42";"module.training_block1.exec-7205.GoNoGo1";"1250";"2014-02-13 16:42:55.375";"22";"0";"FINISHED";"LEFT";"success";"327";"0";"2014-02-13 16:42:54.125";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"44";"43";"module.training_block1.exec-7205.GoNoGo1";"1249";"2014-02-13 16:42:57.976";"7";"0";"FINISHED";"LEFT";"success";"287";"0";"2014-02-13 16:42:56.726";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"45";"44";"module.training_block1.exec-7205.GoNoGo1";"1249";"2014-02-13 16:43:00.528";"30";"0";"FINISHED";"LEFT";"success";"337";"0";"2014-02-13 16:42:59.278";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"46";"45";"module.training_block1.exec-7205.GoNoGo1";"1249";"2014-02-13 16:43:03.091";"25";"1";"FINISHED";"RIGHT";"success";"608";"0";"2014-02-13 16:43:01.841";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"47";"46";"module.training_block1.exec-7205.GoNoGo1";"1249";"2014-02-13 16:43:05.659";"13";"1";"FINISHED";"RIGHT";"success";"377";"0";"2014-02-13 16:43:04.409";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"48";"47";"module.training_block1.exec-7205.GoNoGo1";"1250";"2014-02-13 16:43:08.217";"27";"0";"FINISHED";"LEFT";"success";"269";"0";"2014-02-13 16:43:06.966";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"49";"48";"module.training_block1.exec-7205.GoNoGo1";"1251";"2014-02-13 16:43:10.772";"26";"0";"FINISHED";"LEFT";"success";"301";"0";"2014-02-13 16:43:09.520";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"50";"49";"module.training_block1.exec-7205.GoNoGo1";"1249";"2014-02-13 16:43:13.323";"3";"1";"FINISHED";"RIGHT";"success";"347";"0";"2014-02-13 16:43:12.073";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"51";"50";"module.training_block1.exec-7205.GoNoGo1";"1250";"2014-02-13 16:43:15.868";"4";"0";"FINISHED";"LEFT";"success";"268";"0";"2014-02-13 16:43:14.618";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"52";"51";"module.training_block2.exec-6547.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-13 16:46:33.828";"28";"0";"FINISHED";"LEFT";"success";"965";"0";"2014-02-13 16:46:32.578";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"53";"52";"module.training_block2.exec-6547.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-13 16:46:36.371";"12";"1";"FINISHED";"RIGHT";"success";"696";"0";"2014-02-13 16:46:35.121";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"54";"53";"module.training_block2.exec-6547.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-13 16:46:38.916";"19";"0";"FINISHED";"LEFT";"success";"1225";"0";"2014-02-13 16:46:37.666";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"55";"54";"module.training_block2.exec-6547.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-13 16:46:41.459";"27";"1";"FINISHED";"RIGHT";"success";"390";"0";"2014-02-13 16:46:40.209";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"56";"55";"module.training_block2.exec-6547.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-13 16:46:44.003";"22";"1";"FINISHED";"RIGHT";"success";"296";"0";"2014-02-13 16:46:42.753";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"57";"56";"module.training_block2.exec-6547.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-13 16:46:46.545";"14";"0";"FINISHED";"LEFT";"success";"309";"0";"2014-02-13 16:46:45.295";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"58";"57";"module.training_block2.exec-6547.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-13 16:46:49.087";"20";"1";"FINISHED";"RIGHT";"success";"272";"0";"2014-02-13 16:46:47.837";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"59";"58";"module.training_block2.exec-6547.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-13 16:46:51.630";"13";"0";"FINISHED";"LEFT";"success";"280";"0";"2014-02-13 16:46:50.380";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"60";"59";"module.training_block2.exec-6547.GoNoGo2";;;;;;;;;;;;"1250";"2014-02-13 16:46:54.187";"15";"0";"FINISHED";"LEFT";"success";"341";"0";"2014-02-13 16:46:52.937";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"61";"60";"module.training_block2.exec-6547.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-13 16:46:56.730";"23";"1";"FINISHED";"RIGHT";"success";"267";"0";"2014-02-13 16:46:55.480";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"62";"61";"module.training_block2.exec-6547.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-13 16:46:59.272";"7";"1";"FINISHED";"RIGHT";"success";"345";"0";"2014-02-13 16:46:58.022";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"63";"62";"module.training_block2.exec-6547.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-13 16:47:01.817";"0";"1";"FINISHED";"RIGHT";"success";"312";"0";"2014-02-13 16:47:00.567";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"64";"63";"module.training_block2.exec-6547.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-13 16:47:04.369";"5";"1";"FINISHED";"RIGHT";"success";"250";"0";"2014-02-13 16:47:03.119";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"65";"64";"module.training_block2.exec-6547.GoNoGo2";;;;;;;;;;;;"1250";"2014-02-13 16:47:06.915";"32";"0";"FINISHED";"LEFT";"success";"318";"0";"2014-02-13 16:47:05.665";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"66";"65";"module.training_block2.exec-6547.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-13 16:47:09.458";"30";"0";"FINISHED";"LEFT";"success";"297";"0";"2014-02-13 16:47:08.208";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"67";"66";"module.training_block2.exec-6547.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-13 16:47:11.998";"29";"0";"FINISHED";"LEFT";"success";"283";"0";"2014-02-13 16:47:10.748";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"68";"67";"module.training_block2.exec-6547.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-13 16:47:14.540";"35";"1";"FINISHED";"RIGHT";"success";"250";"0";"2014-02-13 16:47:13.290";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"69";"68";"module.training_block2.exec-6547.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-13 16:47:17.083";"34";"1";"FINISHED";"RIGHT";"success";"308";"0";"2014-02-13 16:47:15.833";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"70";"69";"module.training_block2.exec-6547.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-13 16:47:19.628";"17";"0";"FINISHED";"LEFT";"success";"279";"0";"2014-02-13 16:47:18.378";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"71";"70";"module.training_block2.exec-6547.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-13 16:47:22.167";"25";"1";"FINISHED";"RIGHT";"success";"303";"0";"2014-02-13 16:47:20.917";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"72";"71";"module.training_block2.exec-6547.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-13 16:47:24.708";"24";"0";"FINISHED";"LEFT";"success";"310";"0";"2014-02-13 16:47:23.458";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"73";"72";"module.training_block2.exec-6547.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-13 16:47:27.250";"1";"1";"FINISHED";"RIGHT";"success";"353";"0";"2014-02-13 16:47:26.000";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"74";"73";"module.training_block2.exec-6547.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-13 16:47:29.790";"18";"0";"FINISHED";"LEFT";"success";"272";"0";"2014-02-13 16:47:28.540";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"75";"74";"module.training_block2.exec-6547.GoNoGo2";;;;;;;;;;;;"1250";"2014-02-13 16:47:32.360";"2";"1";"FINISHED";"RIGHT";"success";"276";"0";"2014-02-13 16:47:31.110";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"76";"75";"module.training_block2.exec-6547.GoNoGo2";;;;;;;;;;;;"1250";"2014-02-13 16:47:34.899";"9";"0";"FINISHED";"LEFT";"success";"500";"0";"2014-02-13 16:47:33.649";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"77";"76";"module.training_block2.exec-6547.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-13 16:47:37.440";"10";"1";"FINISHED";"RIGHT";"success";"336";"0";"2014-02-13 16:47:36.190";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"78";"77";"module.training_block2.exec-6547.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-13 16:47:39.981";"3";"1";"FINISHED";"RIGHT";"success";"335";"0";"2014-02-13 16:47:38.731";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"79";"78";"module.training_block2.exec-6547.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-13 16:47:42.518";"6";"1";"FINISHED";"RIGHT";"success";"397";"0";"2014-02-13 16:47:41.268";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"80";"79";"module.training_block2.exec-6547.GoNoGo2";;;;;;;;;;;;"1250";"2014-02-13 16:47:45.055";"11";"0";"FINISHED";"LEFT";"success";"369";"0";"2014-02-13 16:47:43.805";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
