"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-2742.conditionType";"session.node-3386.blockOrder";"session.node-3386.IATorder";"session.node-3386.keyOrder";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime";"trial.IAT_block1.durationTime";"trial.IAT_block1.endTime";"trial.IAT_block1.outcome";"trial.IAT_block1.response";"trial.IAT_block1.result";"trial.IAT_block1.RT";"trial.IAT_block1.startTime";"trial.IAT_block1.Stimfile";"trial.IAT_block1.stimType";"trial.IAT_block1.word";"trial.IAT_block2.durationTime";"trial.IAT_block2.endTime";"trial.IAT_block2.outcome";"trial.IAT_block2.response";"trial.IAT_block2.result";"trial.IAT_block2.RT";"trial.IAT_block2.startTime";"trial.IAT_block2.Stimfile";"trial.IAT_block2.stimType";"trial.IAT_block2.word";"trial.IAT_Practice1.durationTime";"trial.IAT_Practice1.endTime";"trial.IAT_Practice1.outcome";"trial.IAT_Practice1.response";"trial.IAT_Practice1.result";"trial.IAT_Practice1.RT";"trial.IAT_Practice1.startTime";"trial.IAT_Practice1.Stimfile";"trial.IAT_Practice1.stimType";"trial.IAT_Practice1.word";"trial.IAT_practice2.durationTime";"trial.IAT_practice2.endTime";"trial.IAT_practice2.outcome";"trial.IAT_practice2.response";"trial.IAT_practice2.result";"trial.IAT_practice2.RT";"trial.IAT_practice2.startTime";"trial.IAT_practice2.Stimfile";"trial.IAT_practice2.stimType";"trial.IAT_practice2.word"
"zabaleta";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 16:09:13.861";"2014-07-17 16:24:05.794";"1";"1";"1";"1";"0";"33";"32";"module.training_block1.exec-8494.GoNoGo1";"1241";"2014-07-17 16:11:44.991";"ST_correctStop";"8";"0";"FINISHED";"NONE";"success";"0";"1";"2014-07-17 16:11:43.741";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"zabaleta";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 16:09:13.861";"2014-07-17 16:24:05.794";"1";"1";"1";"1";"0";"34";"33";"module.training_block1.exec-8494.GoNoGo1";"1242";"2014-07-17 16:11:47.521";"NST_correctLoc";"29";"0";"FINISHED";"LEFT";"success";"459";"0";"2014-07-17 16:11:46.271";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"zabaleta";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 16:09:13.861";"2014-07-17 16:24:05.794";"1";"1";"1";"1";"0";"35";"34";"module.training_block1.exec-8494.GoNoGo1";"1242";"2014-07-17 16:11:50.051";"NST_correctLoc";"10";"1";"FINISHED";"RIGHT";"success";"433";"0";"2014-07-17 16:11:48.801";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"zabaleta";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 16:09:13.861";"2014-07-17 16:24:05.794";"1";"1";"1";"1";"0";"36";"35";"module.training_block1.exec-8494.GoNoGo1";"1242";"2014-07-17 16:11:52.581";"ST_correctStop";"18";"1";"FINISHED";"NONE";"success";"0";"1";"2014-07-17 16:11:51.331";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"zabaleta";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 16:09:13.861";"2014-07-17 16:24:05.794";"1";"1";"1";"1";"0";"37";"36";"module.training_block1.exec-8494.GoNoGo1";"1241";"2014-07-17 16:11:55.111";"ST_correctStop";"1";"1";"FINISHED";"NONE";"success";"0";"1";"2014-07-17 16:11:53.861";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"zabaleta";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 16:09:13.861";"2014-07-17 16:24:05.794";"1";"1";"1";"1";"0";"38";"37";"module.training_block1.exec-8494.GoNoGo1";"1247";"2014-07-17 16:11:57.621";"NST_correctLoc";"30";"1";"FINISHED";"RIGHT";"success";"396";"0";"2014-07-17 16:11:56.371";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"zabaleta";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 16:09:13.861";"2014-07-17 16:24:05.794";"1";"1";"1";"1";"0";"39";"38";"module.training_block1.exec-8494.GoNoGo1";"1247";"2014-07-17 16:12:00.151";"ST_correctStop";"27";"0";"FINISHED";"NONE";"success";"0";"1";"2014-07-17 16:11:58.901";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"zabaleta";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 16:09:13.861";"2014-07-17 16:24:05.794";"1";"1";"1";"1";"0";"40";"39";"module.training_block1.exec-8494.GoNoGo1";"1241";"2014-07-17 16:12:02.681";"NST_correctLoc";"24";"1";"FINISHED";"RIGHT";"success";"386";"0";"2014-07-17 16:12:01.431";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"zabaleta";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 16:09:13.861";"2014-07-17 16:24:05.794";"1";"1";"1";"1";"0";"41";"40";"module.training_block1.exec-8494.GoNoGo1";"1241";"2014-07-17 16:12:05.211";"NST_correctLoc";"16";"1";"FINISHED";"RIGHT";"success";"441";"0";"2014-07-17 16:12:03.961";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"zabaleta";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 16:09:13.861";"2014-07-17 16:24:05.794";"1";"1";"1";"1";"0";"42";"41";"module.training_block1.exec-8494.GoNoGo1";"1241";"2014-07-17 16:12:07.731";"NST_correctLoc";"14";"1";"FINISHED";"RIGHT";"success";"385";"0";"2014-07-17 16:12:06.481";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"zabaleta";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 16:09:13.861";"2014-07-17 16:24:05.794";"1";"1";"1";"1";"0";"43";"42";"module.training_block1.exec-8494.GoNoGo1";"1242";"2014-07-17 16:12:10.261";"NST_correctLoc";"22";"1";"FINISHED";"RIGHT";"success";"351";"0";"2014-07-17 16:12:09.011";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"zabaleta";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 16:09:13.861";"2014-07-17 16:24:05.794";"1";"1";"1";"1";"0";"44";"43";"module.training_block1.exec-8494.GoNoGo1";"1241";"2014-07-17 16:12:12.791";"NST_correctLoc";"21";"0";"FINISHED";"LEFT";"success";"356";"0";"2014-07-17 16:12:11.541";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"zabaleta";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 16:09:13.861";"2014-07-17 16:24:05.794";"1";"1";"1";"1";"0";"45";"44";"module.training_block1.exec-8494.GoNoGo1";"1242";"2014-07-17 16:12:15.321";"ST_correctStop";"33";"0";"FINISHED";"NONE";"success";"0";"1";"2014-07-17 16:12:14.071";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"zabaleta";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 16:09:13.861";"2014-07-17 16:24:05.794";"1";"1";"1";"1";"0";"46";"45";"module.training_block1.exec-8494.GoNoGo1";"1241";"2014-07-17 16:12:17.851";"ST_correctStop";"31";"1";"FINISHED";"NONE";"success";"0";"1";"2014-07-17 16:12:16.601";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"zabaleta";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 16:09:13.861";"2014-07-17 16:24:05.794";"1";"1";"1";"1";"0";"47";"46";"module.training_block1.exec-8494.GoNoGo1";"1241";"2014-07-17 16:12:20.381";"NST_correctLoc";"15";"0";"FINISHED";"LEFT";"success";"334";"0";"2014-07-17 16:12:19.131";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"zabaleta";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 16:09:13.861";"2014-07-17 16:24:05.794";"1";"1";"1";"1";"0";"48";"47";"module.training_block1.exec-8494.GoNoGo1";"1247";"2014-07-17 16:12:22.911";"NST_correctLoc";"13";"0";"FINISHED";"LEFT";"success";"346";"0";"2014-07-17 16:12:21.661";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"zabaleta";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 16:09:13.861";"2014-07-17 16:24:05.794";"1";"1";"1";"1";"0";"49";"48";"module.training_block1.exec-8494.GoNoGo1";"1247";"2014-07-17 16:12:25.421";"NST_correctLoc";"26";"1";"FINISHED";"RIGHT";"success";"444";"0";"2014-07-17 16:12:24.171";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"zabaleta";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 16:09:13.861";"2014-07-17 16:24:05.794";"1";"1";"1";"1";"0";"50";"49";"module.training_block1.exec-8494.GoNoGo1";"1247";"2014-07-17 16:12:27.951";"ST_correctStop";"3";"0";"FINISHED";"NONE";"success";"0";"1";"2014-07-17 16:12:26.701";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"zabaleta";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 16:09:13.861";"2014-07-17 16:24:05.794";"1";"1";"1";"1";"0";"51";"50";"module.training_block1.exec-8494.GoNoGo1";"1240";"2014-07-17 16:12:30.481";"ST_correctStop";"0";"1";"FINISHED";"NONE";"success";"0";"1";"2014-07-17 16:12:29.231";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"zabaleta";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 16:09:13.861";"2014-07-17 16:24:05.794";"1";"1";"1";"1";"0";"52";"51";"module.training_block2.exec-1958.GoNoGo2";;;;;;;;;;;;;"1247";"2014-07-17 16:12:41.261";"ST_failedStop";"35";"0";"FINISHED";"LEFT";"failure";"372";"1";"2014-07-17 16:12:40.011";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"zabaleta";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 16:09:13.861";"2014-07-17 16:24:05.794";"1";"1";"1";"1";"0";"53";"52";"module.training_block2.exec-1958.GoNoGo2";;;;;;;;;;;;;"1247";"2014-07-17 16:12:43.791";"NST_correctLoc";"31";"0";"FINISHED";"LEFT";"success";"466";"0";"2014-07-17 16:12:42.541";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"zabaleta";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 16:09:13.861";"2014-07-17 16:24:05.794";"1";"1";"1";"1";"0";"54";"53";"module.training_block2.exec-1958.GoNoGo2";;;;;;;;;;;;;"1247";"2014-07-17 16:12:46.321";"NST_correctLoc";"15";"0";"FINISHED";"LEFT";"success";"416";"0";"2014-07-17 16:12:45.071";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"zabaleta";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 16:09:13.861";"2014-07-17 16:24:05.794";"1";"1";"1";"1";"0";"55";"54";"module.training_block2.exec-1958.GoNoGo2";;;;;;;;;;;;;"1247";"2014-07-17 16:12:48.851";"NST_correctLoc";"17";"0";"FINISHED";"LEFT";"success";"350";"0";"2014-07-17 16:12:47.601";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"zabaleta";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 16:09:13.861";"2014-07-17 16:24:05.794";"1";"1";"1";"1";"0";"56";"55";"module.training_block2.exec-1958.GoNoGo2";;;;;;;;;;;;;"1247";"2014-07-17 16:12:51.381";"ST_correctStop";"30";"1";"FINISHED";"NONE";"success";"0";"1";"2014-07-17 16:12:50.131";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"zabaleta";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 16:09:13.861";"2014-07-17 16:24:05.794";"1";"1";"1";"1";"0";"57";"56";"module.training_block2.exec-1958.GoNoGo2";;;;;;;;;;;;;"1247";"2014-07-17 16:12:53.901";"ST_correctStop";"26";"0";"FINISHED";"NONE";"success";"0";"1";"2014-07-17 16:12:52.651";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"zabaleta";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 16:09:13.861";"2014-07-17 16:24:05.794";"1";"1";"1";"1";"0";"58";"57";"module.training_block2.exec-1958.GoNoGo2";;;;;;;;;;;;;"1247";"2014-07-17 16:12:56.421";"ST_correctStop";"1";"0";"FINISHED";"NONE";"success";"0";"1";"2014-07-17 16:12:55.171";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"zabaleta";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 16:09:13.861";"2014-07-17 16:24:05.794";"1";"1";"1";"1";"0";"59";"58";"module.training_block2.exec-1958.GoNoGo2";;;;;;;;;;;;;"1247";"2014-07-17 16:12:58.951";"ST_correctStop";"4";"0";"FINISHED";"NONE";"success";"0";"1";"2014-07-17 16:12:57.701";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"zabaleta";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 16:09:13.861";"2014-07-17 16:24:05.794";"1";"1";"1";"1";"0";"60";"59";"module.training_block2.exec-1958.GoNoGo2";;;;;;;;;;;;;"1247";"2014-07-17 16:13:01.471";"NST_correctLoc";"18";"0";"FINISHED";"LEFT";"success";"402";"0";"2014-07-17 16:13:00.221";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"zabaleta";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 16:09:13.861";"2014-07-17 16:24:05.794";"1";"1";"1";"1";"0";"61";"60";"module.training_block2.exec-1958.GoNoGo2";;;;;;;;;;;;;"1247";"2014-07-17 16:13:03.991";"ST_correctStop";"5";"1";"FINISHED";"NONE";"success";"0";"1";"2014-07-17 16:13:02.741";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"zabaleta";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 16:09:13.861";"2014-07-17 16:24:05.794";"1";"1";"1";"1";"0";"62";"61";"module.training_block2.exec-1958.GoNoGo2";;;;;;;;;;;;;"1247";"2014-07-17 16:13:06.511";"ST_correctStop";"3";"1";"FINISHED";"NONE";"success";"0";"1";"2014-07-17 16:13:05.261";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"zabaleta";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 16:09:13.861";"2014-07-17 16:24:05.794";"1";"1";"1";"1";"0";"63";"62";"module.training_block2.exec-1958.GoNoGo2";;;;;;;;;;;;;"1247";"2014-07-17 16:13:09.031";"NST_correctLoc";"14";"1";"FINISHED";"RIGHT";"success";"482";"0";"2014-07-17 16:13:07.781";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"zabaleta";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 16:09:13.861";"2014-07-17 16:24:05.794";"1";"1";"1";"1";"0";"64";"63";"module.training_block2.exec-1958.GoNoGo2";;;;;;;;;;;;;"1247";"2014-07-17 16:13:11.551";"ST_failedStop";"24";"0";"FINISHED";"LEFT";"failure";"474";"1";"2014-07-17 16:13:10.301";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"zabaleta";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 16:09:13.861";"2014-07-17 16:24:05.794";"1";"1";"1";"1";"0";"65";"64";"module.training_block2.exec-1958.GoNoGo2";;;;;;;;;;;;;"1247";"2014-07-17 16:13:14.071";"NST_correctLoc";"27";"1";"FINISHED";"RIGHT";"success";"506";"0";"2014-07-17 16:13:12.821";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"zabaleta";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 16:09:13.861";"2014-07-17 16:24:05.794";"1";"1";"1";"1";"0";"66";"65";"module.training_block2.exec-1958.GoNoGo2";;;;;;;;;;;;;"1247";"2014-07-17 16:13:16.601";"ST_correctStop";"0";"0";"FINISHED";"NONE";"success";"0";"1";"2014-07-17 16:13:15.351";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"zabaleta";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 16:09:13.861";"2014-07-17 16:24:05.794";"1";"1";"1";"1";"0";"67";"66";"module.training_block2.exec-1958.GoNoGo2";;;;;;;;;;;;;"1247";"2014-07-17 16:13:19.121";"NST_correctLoc";"29";"1";"FINISHED";"RIGHT";"success";"384";"0";"2014-07-17 16:13:17.871";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"zabaleta";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 16:09:13.861";"2014-07-17 16:24:05.794";"1";"1";"1";"1";"0";"68";"67";"module.training_block2.exec-1958.GoNoGo2";;;;;;;;;;;;;"1247";"2014-07-17 16:13:21.641";"ST_correctStop";"34";"1";"FINISHED";"NONE";"success";"0";"1";"2014-07-17 16:13:20.391";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"zabaleta";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 16:09:13.861";"2014-07-17 16:24:05.794";"1";"1";"1";"1";"0";"69";"68";"module.training_block2.exec-1958.GoNoGo2";;;;;;;;;;;;;"1247";"2014-07-17 16:13:24.161";"ST_correctStop";"6";"1";"FINISHED";"NONE";"success";"0";"1";"2014-07-17 16:13:22.911";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"zabaleta";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 16:09:13.861";"2014-07-17 16:24:05.794";"1";"1";"1";"1";"0";"70";"69";"module.training_block2.exec-1958.GoNoGo2";;;;;;;;;;;;;"1247";"2014-07-17 16:13:26.681";"ST_correctStop";"8";"0";"FINISHED";"NONE";"success";"0";"1";"2014-07-17 16:13:25.431";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"zabaleta";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 16:09:13.861";"2014-07-17 16:24:05.794";"1";"1";"1";"1";"0";"71";"70";"module.training_block2.exec-1958.GoNoGo2";;;;;;;;;;;;;"1247";"2014-07-17 16:13:29.201";"NST_correctLoc";"12";"0";"FINISHED";"LEFT";"success";"368";"0";"2014-07-17 16:13:27.951";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
