"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-5431.conditionType";"session.node-9724.blockOrder";"session.node-9724.IATorder";"session.node-9724.keyOrder";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime"
"unicomp_firefox";;;"Windows XP";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-11-25 13:04:07.099";"2013-11-25 13:07:48.786";"1";"0";"1";"0";"0";"46";"45";"module.training_block1.exec-4911.GoNoGo1";"1246";"2013-11-25 13:06:29.895";"5";"1";"FINISHED";"NONE";"failure";"0";"0";"2013-11-25 13:06:28.645";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"unicomp_firefox";;;"Windows XP";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-11-25 13:04:07.099";"2013-11-25 13:07:48.786";"1";"0";"1";"0";"0";"47";"46";"module.training_block1.exec-4911.GoNoGo1";"1246";"2013-11-25 13:06:32.395";"24";"1";"FINISHED";"NONE";"failure";"0";"0";"2013-11-25 13:06:31.145";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"unicomp_firefox";;;"Windows XP";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-11-25 13:04:07.099";"2013-11-25 13:07:48.786";"1";"0";"1";"0";"0";"48";"47";"module.training_block1.exec-4911.GoNoGo1";"1248";"2013-11-25 13:06:34.895";"18";"0";"FINISHED";"NONE";"failure";"0";"0";"2013-11-25 13:06:33.645";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"unicomp_firefox";;;"Windows XP";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-11-25 13:04:07.099";"2013-11-25 13:07:48.786";"1";"0";"1";"0";"0";"49";"48";"module.training_block1.exec-4911.GoNoGo1";"1246";"2013-11-25 13:06:37.395";"28";"0";"FINISHED";"NONE";"failure";"0";"0";"2013-11-25 13:06:36.145";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"unicomp_firefox";;;"Windows XP";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-11-25 13:04:07.099";"2013-11-25 13:07:48.786";"1";"0";"1";"0";"0";"50";"49";"module.training_block1.exec-4911.GoNoGo1";"1248";"2013-11-25 13:06:39.895";"27";"1";"FINISHED";"NONE";"failure";"0";"0";"2013-11-25 13:06:38.645";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"unicomp_firefox";;;"Windows XP";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-11-25 13:04:07.099";"2013-11-25 13:07:48.786";"1";"0";"1";"0";"0";"51";"50";"module.training_block1.exec-4911.GoNoGo1";"1245";"2013-11-25 13:06:42.395";"11";"1";"FINISHED";"NONE";"failure";"0";"0";"2013-11-25 13:06:41.145";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"unicomp_firefox";;;"Windows XP";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-11-25 13:04:07.099";"2013-11-25 13:07:48.786";"1";"0";"1";"0";"0";"52";"51";"module.training_block2.exec-6168.GoNoGo2";;;;;;;;;;;;"1248";"2013-11-25 13:07:00.130";"32";"1";"FINISHED";"NONE";"failure";"0";"0";"2013-11-25 13:06:58.880";"3";;;;;;;;;;;;;;;;;;;;;
"unicomp_firefox";;;"Windows XP";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-11-25 13:04:07.099";"2013-11-25 13:07:48.786";"1";"0";"1";"0";"0";"53";"52";"module.training_block2.exec-6168.GoNoGo2";;;;;;;;;;;;"1248";"2013-11-25 13:07:02.645";"29";"0";"FINISHED";"NONE";"failure";"0";"0";"2013-11-25 13:07:01.395";"3";;;;;;;;;;;;;;;;;;;;;
"unicomp_firefox";;;"Windows XP";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-11-25 13:04:07.099";"2013-11-25 13:07:48.786";"1";"0";"1";"0";"0";"54";"53";"module.training_block2.exec-6168.GoNoGo2";;;;;;;;;;;;"1248";"2013-11-25 13:07:05.145";"14";"1";"FINISHED";"NONE";"failure";"0";"0";"2013-11-25 13:07:03.895";"2";;;;;;;;;;;;;;;;;;;;;
"unicomp_firefox";;;"Windows XP";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-11-25 13:04:07.099";"2013-11-25 13:07:48.786";"1";"0";"1";"0";"0";"55";"54";"module.training_block2.exec-6168.GoNoGo2";;;;;;;;;;;;"1248";"2013-11-25 13:07:07.645";"31";"0";"FINISHED";"NONE";"failure";"0";"0";"2013-11-25 13:07:06.395";"3";;;;;;;;;;;;;;;;;;;;;
"unicomp_firefox";;;"Windows XP";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-11-25 13:04:07.099";"2013-11-25 13:07:48.786";"1";"0";"1";"0";"0";"56";"55";"module.training_block2.exec-6168.GoNoGo2";;;;;;;;;;;;"1248";"2013-11-25 13:07:10.145";"1";"1";"FINISHED";"NONE";"failure";"0";"0";"2013-11-25 13:07:08.895";"1";;;;;;;;;;;;;;;;;;;;;
"unicomp_firefox";;;"Windows XP";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-11-25 13:04:07.099";"2013-11-25 13:07:48.786";"1";"0";"1";"0";"0";"57";"56";"module.training_block2.exec-6168.GoNoGo2";;;;;;;;;;;;"1248";"2013-11-25 13:07:12.645";"5";"0";"FINISHED";"NONE";"failure";"0";"0";"2013-11-25 13:07:11.395";"1";;;;;;;;;;;;;;;;;;;;;
"unicomp_firefox";;;"Windows XP";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-11-25 13:04:07.099";"2013-11-25 13:07:48.786";"1";"0";"1";"0";"0";"58";"57";"module.training_block2.exec-6168.GoNoGo2";;;;;;;;;;;;"1248";"2013-11-25 13:07:15.145";"27";"0";"FINISHED";"NONE";"failure";"0";"0";"2013-11-25 13:07:13.895";"3";;;;;;;;;;;;;;;;;;;;;
"unicomp_firefox";;;"Windows XP";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-11-25 13:04:07.099";"2013-11-25 13:07:48.786";"1";"0";"1";"0";"0";"59";"58";"module.training_block2.exec-6168.GoNoGo2";;;;;;;;;;;;"1248";"2013-11-25 13:07:17.645";"24";"1";"FINISHED";"NONE";"failure";"0";"0";"2013-11-25 13:07:16.395";"3";;;;;;;;;;;;;;;;;;;;;
"unicomp_firefox";;;"Windows XP";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-11-25 13:04:07.099";"2013-11-25 13:07:48.786";"1";"0";"1";"0";"0";"60";"59";"module.training_block2.exec-6168.GoNoGo2";;;;;;;;;;;;"1248";"2013-11-25 13:07:20.145";"8";"1";"FINISHED";"NONE";"failure";"0";"0";"2013-11-25 13:07:18.895";"1";;;;;;;;;;;;;;;;;;;;;
"unicomp_firefox";;;"Windows XP";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-11-25 13:04:07.099";"2013-11-25 13:07:48.786";"1";"0";"1";"0";"0";"61";"60";"module.training_block2.exec-6168.GoNoGo2";;;;;;;;;;;;"1248";"2013-11-25 13:07:22.645";"17";"1";"FINISHED";"NONE";"failure";"0";"0";"2013-11-25 13:07:21.395";"2";;;;;;;;;;;;;;;;;;;;;
"unicomp_firefox";;;"Windows XP";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-11-25 13:04:07.099";"2013-11-25 13:07:48.786";"1";"0";"1";"0";"0";"62";"61";"module.training_block2.exec-6168.GoNoGo2";;;;;;;;;;;;"1248";"2013-11-25 13:07:25.145";"20";"0";"FINISHED";"NONE";"failure";"0";"0";"2013-11-25 13:07:23.895";"3";;;;;;;;;;;;;;;;;;;;;
"unicomp_firefox";;;"Windows XP";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-11-25 13:04:07.099";"2013-11-25 13:07:48.786";"1";"0";"1";"0";"0";"63";"62";"module.training_block2.exec-6168.GoNoGo2";;;;;;;;;;;;"1248";"2013-11-25 13:07:27.645";"33";"1";"FINISHED";"NONE";"failure";"0";"0";"2013-11-25 13:07:26.395";"3";;;;;;;;;;;;;;;;;;;;;
"unicomp_firefox";;;"Windows XP";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-11-25 13:04:07.099";"2013-11-25 13:07:48.786";"1";"0";"1";"0";"0";"64";"63";"module.training_block2.exec-6168.GoNoGo2";;;;;;;;;;;;"1248";"2013-11-25 13:07:30.145";"18";"1";"FINISHED";"NONE";"failure";"0";"0";"2013-11-25 13:07:28.895";"3";;;;;;;;;;;;;;;;;;;;;
"unicomp_firefox";;;"Windows XP";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-11-25 13:04:07.099";"2013-11-25 13:07:48.786";"1";"0";"1";"0";"0";"65";"64";"module.training_block2.exec-6168.GoNoGo2";;;;;;;;;;;;"1248";"2013-11-25 13:07:32.645";"15";"0";"FINISHED";"NONE";"failure";"0";"0";"2013-11-25 13:07:31.395";"2";;;;;;;;;;;;;;;;;;;;;
"unicomp_firefox";;;"Windows XP";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-11-25 13:04:07.099";"2013-11-25 13:07:48.786";"1";"0";"1";"0";"0";"66";"65";"module.training_block2.exec-6168.GoNoGo2";;;;;;;;;;;;"1248";"2013-11-25 13:07:35.145";"0";"0";"FINISHED";"NONE";"failure";"0";"0";"2013-11-25 13:07:33.895";"1";;;;;;;;;;;;;;;;;;;;;
"unicomp_firefox";;;"Windows XP";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-11-25 13:04:07.099";"2013-11-25 13:07:48.786";"1";"0";"1";"0";"0";"67";"66";"module.training_block2.exec-6168.GoNoGo2";;;;;;;;;;;;"1248";"2013-11-25 13:07:37.645";"25";"1";"FINISHED";"NONE";"failure";"0";"0";"2013-11-25 13:07:36.395";"3";;;;;;;;;;;;;;;;;;;;;
"unicomp_firefox";;;"Windows XP";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-11-25 13:04:07.099";"2013-11-25 13:07:48.786";"1";"0";"1";"0";"0";"68";"67";"module.training_block2.exec-6168.GoNoGo2";;;;;;;;;;;;"1248";"2013-11-25 13:07:40.145";"3";"0";"FINISHED";"NONE";"failure";"0";"0";"2013-11-25 13:07:38.895";"1";;;;;;;;;;;;;;;;;;;;;
"unicomp_firefox";;;"Windows XP";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-11-25 13:04:07.099";"2013-11-25 13:07:48.786";"1";"0";"1";"0";"0";"69";"68";"module.training_block2.exec-6168.GoNoGo2";;;;;;;;;;;;"1248";"2013-11-25 13:07:42.645";"4";"1";"FINISHED";"NONE";"failure";"0";"0";"2013-11-25 13:07:41.395";"1";;;;;;;;;;;;;;;;;;;;;
"unicomp_firefox";;;"Windows XP";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-11-25 13:04:07.099";"2013-11-25 13:07:48.786";"1";"0";"1";"0";"0";"70";"69";"module.training_block2.exec-6168.GoNoGo2";;;;;;;;;;;;"1248";"2013-11-25 13:07:45.145";"12";"0";"FINISHED";"NONE";"failure";"0";"0";"2013-11-25 13:07:43.895";"2";;;;;;;;;;;;;;;;;;;;;
"unicomp_firefox";;;"Windows XP";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-11-25 13:04:07.099";"2013-11-25 13:07:48.786";"1";"0";"1";"0";"0";"71";"70";"module.training_block2.exec-6168.GoNoGo2";;;;;;;;;;;;"1248";"2013-11-25 13:07:47.645";"35";"1";"FINISHED";"NONE";"failure";"0";"0";"2013-11-25 13:07:46.395";"3";;;;;;;;;;;;;;;;;;;;;
