"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-5034.conditionType";"session.node-5808.blockOrder";"session.node-5808.IATorder";"session.node-5808.keyOrder";"session.node-5925.conditionType";"session.node-8521.blockOrder";"session.node-8521.IATorder";"session.node-8521.keyOrder";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime";"trial.IAT_block1.durationTime";"trial.IAT_block1.endTime";"trial.IAT_block1.outcome";"trial.IAT_block1.response";"trial.IAT_block1.result";"trial.IAT_block1.RT";"trial.IAT_block1.startTime";"trial.IAT_block1.Stimfile";"trial.IAT_block1.stimType";"trial.IAT_block1.word";"trial.IAT_block2.durationTime";"trial.IAT_block2.endTime";"trial.IAT_block2.outcome";"trial.IAT_block2.response";"trial.IAT_block2.result";"trial.IAT_block2.RT";"trial.IAT_block2.startTime";"trial.IAT_block2.Stimfile";"trial.IAT_block2.stimType";"trial.IAT_block2.word";"trial.IAT_block3.durationTime";"trial.IAT_block3.endTime";"trial.IAT_block3.outcome";"trial.IAT_block3.response";"trial.IAT_block3.result";"trial.IAT_block3.RT";"trial.IAT_block3.startTime";"trial.IAT_block3.Stimfile";"trial.IAT_block3.stimType";"trial.IAT_block3.word";"trial.IAT_block4.durationTime";"trial.IAT_block4.endTime";"trial.IAT_block4.outcome";"trial.IAT_block4.response";"trial.IAT_block4.result";"trial.IAT_block4.RT";"trial.IAT_block4.startTime";"trial.IAT_block4.Stimfile";"trial.IAT_block4.stimType";"trial.IAT_block4.word";"trial.IAT_Practice1.durationTime";"trial.IAT_Practice1.endTime";"trial.IAT_Practice1.outcome";"trial.IAT_Practice1.response";"trial.IAT_Practice1.result";"trial.IAT_Practice1.RT";"trial.IAT_Practice1.startTime";"trial.IAT_Practice1.Stimfile";"trial.IAT_Practice1.stimType";"trial.IAT_Practice1.word";"trial.IAT_practice2.durationTime";"trial.IAT_practice2.endTime";"trial.IAT_practice2.outcome";"trial.IAT_practice2.response";"trial.IAT_practice2.result";"trial.IAT_practice2.RT";"trial.IAT_practice2.startTime";"trial.IAT_practice2.Stimfile";"trial.IAT_practice2.stimType";"trial.IAT_practice2.word"
"pritt3stick";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-06 14:45:01.377";"2014-10-06 15:04:03.726";"1";;;;;"0";"0";"1";"1";"107";"106";"module.training_block3.exec-6504.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-06 14:50:41.004";"NST_correctLoc";"19";"1";"FINISHED";"RIGHT";"success";"385";"0";"2014-10-06 14:50:39.754";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"pritt3stick";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-06 14:45:01.377";"2014-10-06 15:04:03.726";"1";;;;;"0";"0";"1";"1";"108";"107";"module.training_block3.exec-6504.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-06 14:50:43.514";"NST_correctLoc";"27";"0";"FINISHED";"LEFT";"success";"347";"0";"2014-10-06 14:50:42.264";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"pritt3stick";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-06 14:45:01.377";"2014-10-06 15:04:03.726";"1";;;;;"0";"0";"1";"1";"109";"108";"module.training_block3.exec-6504.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-06 14:50:46.025";"NST_correctLoc";"3";"0";"FINISHED";"LEFT";"success";"325";"0";"2014-10-06 14:50:44.774";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"pritt3stick";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-06 14:45:01.377";"2014-10-06 15:04:03.726";"1";;;;;"0";"0";"1";"1";"110";"109";"module.training_block3.exec-6504.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-06 14:50:48.535";"NST_correctLoc";"11";"0";"FINISHED";"LEFT";"success";"367";"0";"2014-10-06 14:50:47.285";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"pritt3stick";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-06 14:45:01.377";"2014-10-06 15:04:03.726";"1";;;;;"0";"0";"1";"1";"111";"110";"module.training_block3.exec-6504.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-06 14:50:51.055";"NST_correctLoc";"16";"0";"FINISHED";"LEFT";"success";"359";"0";"2014-10-06 14:50:49.805";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"pritt3stick";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-06 14:45:01.377";"2014-10-06 15:04:03.726";"1";;;;;"0";"0";"1";"1";"112";"111";"module.training_block3.exec-6504.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-06 14:50:53.565";"NST_correctLoc";"30";"1";"FINISHED";"RIGHT";"success";"385";"0";"2014-10-06 14:50:52.315";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"pritt3stick";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-06 14:45:01.377";"2014-10-06 15:04:03.726";"1";;;;;"0";"0";"1";"1";"113";"112";"module.training_block3.exec-6504.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-06 14:50:56.076";"NST_correctLoc";"5";"0";"FINISHED";"LEFT";"success";"307";"0";"2014-10-06 14:50:54.826";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"pritt3stick";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-06 14:45:01.377";"2014-10-06 15:04:03.726";"1";;;;;"0";"0";"1";"1";"114";"113";"module.training_block3.exec-6504.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-06 14:50:58.586";"NST_correctLoc";"33";"0";"FINISHED";"LEFT";"success";"453";"0";"2014-10-06 14:50:57.336";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"pritt3stick";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-06 14:45:01.377";"2014-10-06 15:04:03.726";"1";;;;;"0";"0";"1";"1";"115";"114";"module.training_block3.exec-6504.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-06 14:51:01.106";"NST_correctLoc";"18";"1";"FINISHED";"RIGHT";"success";"445";"0";"2014-10-06 14:50:59.856";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"pritt3stick";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-06 14:45:01.377";"2014-10-06 15:04:03.726";"1";;;;;"0";"0";"1";"1";"116";"115";"module.training_block3.exec-6504.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-06 14:51:03.616";"NST_correctLoc";"22";"1";"FINISHED";"RIGHT";"success";"383";"0";"2014-10-06 14:51:02.366";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"pritt3stick";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-06 14:45:01.377";"2014-10-06 15:04:03.726";"1";;;;;"0";"0";"1";"1";"117";"116";"module.training_block3.exec-6504.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1243";"2014-10-06 14:51:06.127";"NST_correctLoc";"31";"0";"FINISHED";"LEFT";"success";"347";"0";"2014-10-06 14:51:04.877";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"pritt3stick";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-06 14:45:01.377";"2014-10-06 15:04:03.726";"1";;;;;"0";"0";"1";"1";"118";"117";"module.training_block3.exec-6504.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-06 14:51:08.637";"NST_correctLoc";"35";"0";"FINISHED";"LEFT";"success";"307";"0";"2014-10-06 14:51:07.387";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"pritt3stick";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-06 14:45:01.377";"2014-10-06 15:04:03.726";"1";;;;;"0";"0";"1";"1";"119";"118";"module.training_block3.exec-6504.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-06 14:51:11.157";"NST_correctLoc";"1";"1";"FINISHED";"RIGHT";"success";"339";"0";"2014-10-06 14:51:09.907";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"pritt3stick";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-06 14:45:01.377";"2014-10-06 15:04:03.726";"1";;;;;"0";"0";"1";"1";"120";"119";"module.training_block3.exec-6504.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-06 14:51:13.668";"NST_correctLoc";"4";"0";"FINISHED";"LEFT";"success";"301";"0";"2014-10-06 14:51:12.417";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"pritt3stick";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-06 14:45:01.377";"2014-10-06 15:04:03.726";"1";;;;;"0";"0";"1";"1";"121";"120";"module.training_block3.exec-6504.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-06 14:51:16.178";"NST_correctLoc";"15";"1";"FINISHED";"RIGHT";"success";"351";"0";"2014-10-06 14:51:14.928";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"pritt3stick";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-06 14:45:01.377";"2014-10-06 15:04:03.726";"1";;;;;"0";"0";"1";"1";"122";"121";"module.training_block3.exec-6504.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-06 14:51:18.688";"NST_correctLoc";"21";"1";"FINISHED";"RIGHT";"success";"361";"0";"2014-10-06 14:51:17.438";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"pritt3stick";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-06 14:45:01.377";"2014-10-06 15:04:03.726";"1";;;;;"0";"0";"1";"1";"123";"122";"module.training_block3.exec-6504.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-06 14:51:21.208";"NST_correctLoc";"20";"0";"FINISHED";"LEFT";"success";"345";"0";"2014-10-06 14:51:19.958";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"pritt3stick";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-06 14:45:01.377";"2014-10-06 15:04:03.726";"1";;;;;"0";"0";"1";"1";"124";"123";"module.training_block4.exec-7838.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-06 14:51:31.970";"NST_correctLoc";"30";"1";"FINISHED";"RIGHT";"success";"481";"0";"2014-10-06 14:51:30.719";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"pritt3stick";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-06 14:45:01.377";"2014-10-06 15:04:03.726";"1";;;;;"0";"0";"1";"1";"125";"124";"module.training_block4.exec-7838.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-06 14:51:34.480";"NST_correctLoc";"20";"1";"FINISHED";"RIGHT";"success";"378";"0";"2014-10-06 14:51:33.230";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"pritt3stick";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-06 14:45:01.377";"2014-10-06 15:04:03.726";"1";;;;;"0";"0";"1";"1";"126";"125";"module.training_block4.exec-7838.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-06 14:51:37.000";"NST_correctLoc";"24";"1";"FINISHED";"RIGHT";"success";"370";"0";"2014-10-06 14:51:35.750";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"pritt3stick";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-06 14:45:01.377";"2014-10-06 15:04:03.726";"1";;;;;"0";"0";"1";"1";"127";"126";"module.training_block4.exec-7838.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-06 14:51:39.510";"NST_correctLoc";"17";"0";"FINISHED";"LEFT";"success";"325";"0";"2014-10-06 14:51:38.260";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"pritt3stick";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-06 14:45:01.377";"2014-10-06 15:04:03.726";"1";;;;;"0";"0";"1";"1";"128";"127";"module.training_block4.exec-7838.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1243";"2014-10-06 14:51:42.021";"NST_correctLoc";"29";"1";"FINISHED";"RIGHT";"success";"330";"0";"2014-10-06 14:51:40.771";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"pritt3stick";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-06 14:45:01.377";"2014-10-06 15:04:03.726";"1";;;;;"0";"0";"1";"1";"129";"128";"module.training_block4.exec-7838.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1244";"2014-10-06 14:51:44.531";"NST_correctLoc";"10";"1";"FINISHED";"RIGHT";"success";"388";"0";"2014-10-06 14:51:43.281";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"pritt3stick";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-06 14:45:01.377";"2014-10-06 15:04:03.726";"1";;;;;"0";"0";"1";"1";"130";"129";"module.training_block4.exec-7838.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-06 14:51:47.041";"NST_correctLoc";"19";"0";"FINISHED";"LEFT";"success";"362";"0";"2014-10-06 14:51:45.791";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"pritt3stick";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-06 14:45:01.377";"2014-10-06 15:04:03.726";"1";;;;;"0";"0";"1";"1";"131";"130";"module.training_block4.exec-7838.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-06 14:51:49.562";"NST_correctLoc";"25";"1";"FINISHED";"RIGHT";"success";"362";"0";"2014-10-06 14:51:48.311";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"pritt3stick";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-06 14:45:01.377";"2014-10-06 15:04:03.726";"1";;;;;"0";"0";"1";"1";"132";"131";"module.training_block4.exec-7838.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-06 14:51:52.072";"NST_correctLoc";"27";"0";"FINISHED";"LEFT";"success";"332";"0";"2014-10-06 14:51:50.822";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"pritt3stick";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-06 14:45:01.377";"2014-10-06 15:04:03.726";"1";;;;;"0";"0";"1";"1";"133";"132";"module.training_block4.exec-7838.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-06 14:51:54.582";"NST_correctLoc";"32";"1";"FINISHED";"RIGHT";"success";"342";"0";"2014-10-06 14:51:53.332";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"pritt3stick";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-06 14:45:01.377";"2014-10-06 15:04:03.726";"1";;;;;"0";"0";"1";"1";"134";"133";"module.training_block4.exec-7838.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-06 14:51:57.092";"NST_correctLoc";"13";"0";"FINISHED";"LEFT";"success";"320";"0";"2014-10-06 14:51:55.842";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"pritt3stick";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-06 14:45:01.377";"2014-10-06 15:04:03.726";"1";;;;;"0";"0";"1";"1";"135";"134";"module.training_block4.exec-7838.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-06 14:51:59.613";"NST_correctLoc";"21";"0";"FINISHED";"LEFT";"success";"376";"0";"2014-10-06 14:51:58.363";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"pritt3stick";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-06 14:45:01.377";"2014-10-06 15:04:03.726";"1";;;;;"0";"0";"1";"1";"136";"135";"module.training_block4.exec-7838.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-06 14:52:02.123";"NST_correctLoc";"0";"1";"FINISHED";"RIGHT";"success";"354";"0";"2014-10-06 14:52:00.873";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"pritt3stick";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-06 14:45:01.377";"2014-10-06 15:04:03.726";"1";;;;;"0";"0";"1";"1";"137";"136";"module.training_block4.exec-7838.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-06 14:52:04.633";"NST_correctLoc";"3";"1";"FINISHED";"RIGHT";"success";"388";"0";"2014-10-06 14:52:03.383";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"pritt3stick";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-06 14:45:01.377";"2014-10-06 15:04:03.726";"1";;;;;"0";"0";"1";"1";"138";"137";"module.training_block4.exec-7838.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-06 14:52:07.143";"NST_correctLoc";"9";"0";"FINISHED";"LEFT";"success";"318";"0";"2014-10-06 14:52:05.893";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"pritt3stick";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-06 14:45:01.377";"2014-10-06 15:04:03.726";"1";;;;;"0";"0";"1";"1";"139";"138";"module.training_block4.exec-7838.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-06 14:52:09.664";"NST_correctLoc";"18";"1";"FINISHED";"RIGHT";"success";"302";"0";"2014-10-06 14:52:08.414";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"pritt3stick";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-06 14:45:01.377";"2014-10-06 15:04:03.726";"1";;;;;"0";"0";"1";"1";"140";"139";"module.training_block4.exec-7838.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-06 14:52:12.174";"NST_correctLoc";"35";"0";"FINISHED";"LEFT";"success";"344";"0";"2014-10-06 14:52:10.924";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
