"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-7982.blockOrder";"session.node-7982.IATorder";"session.node-7982.keyOrder";"session.node-9207.conditionType";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime";"trial.IAT_block1.durationTime";"trial.IAT_block1.endTime";"trial.IAT_block1.outcome";"trial.IAT_block1.response";"trial.IAT_block1.result";"trial.IAT_block1.RT";"trial.IAT_block1.startTime";"trial.IAT_block1.Stimfile";"trial.IAT_block1.stimType";"trial.IAT_block1.word";"trial.IAT_Practice1.durationTime";"trial.IAT_Practice1.endTime";"trial.IAT_Practice1.outcome";"trial.IAT_Practice1.response";"trial.IAT_Practice1.result";"trial.IAT_Practice1.RT";"trial.IAT_Practice1.startTime";"trial.IAT_Practice1.Stimfile";"trial.IAT_Practice1.stimType";"trial.IAT_Practice1.word"
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"31";"30";"module.training_block1.exec-5543.GoNoGo1";"1249";"2014-07-21 11:20:54.959";"NST_correctLoc";"31";"1";"FINISHED";"RIGHT";"success";"270";"0";"2014-07-21 11:20:53.709";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"32";"31";"module.training_block1.exec-5543.GoNoGo1";"1250";"2014-07-21 11:20:57.506";"NST_correctLoc";"12";"1";"FINISHED";"RIGHT";"success";"364";"0";"2014-07-21 11:20:56.256";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"33";"32";"module.training_block1.exec-5543.GoNoGo1";"1250";"2014-07-21 11:21:00.052";"NST_correctLoc";"33";"0";"FINISHED";"LEFT";"success";"349";"0";"2014-07-21 11:20:58.802";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"34";"33";"module.training_block1.exec-5543.GoNoGo1";"1249";"2014-07-21 11:21:02.599";"NST_correctLoc";"6";"0";"FINISHED";"LEFT";"success";"355";"0";"2014-07-21 11:21:01.349";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"35";"34";"module.training_block1.exec-5543.GoNoGo1";"1249";"2014-07-21 11:21:05.143";"NST_correctLoc";"18";"1";"FINISHED";"RIGHT";"success";"281";"0";"2014-07-21 11:21:03.893";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"36";"35";"module.training_block1.exec-5543.GoNoGo1";"1250";"2014-07-21 11:21:07.696";"NST_correctLoc";"24";"0";"FINISHED";"LEFT";"success";"321";"0";"2014-07-21 11:21:06.446";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"37";"36";"module.training_block1.exec-5543.GoNoGo1";"1249";"2014-07-21 11:21:10.241";"NST_correctLoc";"1";"0";"FINISHED";"LEFT";"success";"371";"0";"2014-07-21 11:21:08.991";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"38";"37";"module.training_block1.exec-5543.GoNoGo1";"1249";"2014-07-21 11:21:12.779";"NST_correctLoc";"13";"0";"FINISHED";"LEFT";"success";"335";"0";"2014-07-21 11:21:11.529";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"39";"38";"module.training_block1.exec-5543.GoNoGo1";"1250";"2014-07-21 11:21:15.317";"NST_correctLoc";"3";"1";"FINISHED";"RIGHT";"success";"377";"0";"2014-07-21 11:21:14.067";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"40";"39";"module.training_block1.exec-5543.GoNoGo1";"1249";"2014-07-21 11:21:17.864";"NST_correctLoc";"19";"0";"FINISHED";"LEFT";"success";"343";"0";"2014-07-21 11:21:16.613";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"41";"40";"module.training_block1.exec-5543.GoNoGo1";"1249";"2014-07-21 11:21:20.408";"NST_correctLoc";"17";"0";"FINISHED";"LEFT";"success";"512";"0";"2014-07-21 11:21:19.158";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"42";"41";"module.training_block1.exec-5543.GoNoGo1";"1250";"2014-07-21 11:21:22.955";"NST_correctLoc";"30";"1";"FINISHED";"RIGHT";"success";"367";"0";"2014-07-21 11:21:21.705";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"43";"42";"module.training_block1.exec-5543.GoNoGo1";"1249";"2014-07-21 11:21:25.499";"NST_correctLoc";"28";"1";"FINISHED";"RIGHT";"success";"335";"0";"2014-07-21 11:21:24.249";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"44";"43";"module.training_block1.exec-5543.GoNoGo1";"1250";"2014-07-21 11:21:28.041";"NST_correctLoc";"34";"0";"FINISHED";"LEFT";"success";"266";"0";"2014-07-21 11:21:26.791";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"45";"44";"module.training_block1.exec-5543.GoNoGo1";"1249";"2014-07-21 11:21:30.585";"NST_correctLoc";"22";"0";"FINISHED";"LEFT";"success";"333";"0";"2014-07-21 11:21:29.335";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"46";"45";"module.training_block1.exec-5543.GoNoGo1";"1250";"2014-07-21 11:21:33.129";"NST_correctLoc";"10";"0";"FINISHED";"LEFT";"success";"372";"0";"2014-07-21 11:21:31.879";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"47";"46";"module.training_block1.exec-5543.GoNoGo1";"1249";"2014-07-21 11:21:35.669";"NST_correctLoc";"27";"1";"FINISHED";"RIGHT";"success";"324";"0";"2014-07-21 11:21:34.418";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"48";"47";"module.training_block1.exec-5543.GoNoGo1";"1250";"2014-07-21 11:21:38.220";"NST_correctLoc";"32";"1";"FINISHED";"RIGHT";"success";"336";"0";"2014-07-21 11:21:36.970";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"49";"48";"module.training_block1.exec-5543.GoNoGo1";"1249";"2014-07-21 11:21:40.762";"NST_correctLoc";"25";"1";"FINISHED";"RIGHT";"success";"365";"0";"2014-07-21 11:21:39.512";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"50";"49";"module.training_block1.exec-5543.GoNoGo1";"1249";"2014-07-21 11:21:43.303";"NST_correctLoc";"21";"0";"FINISHED";"LEFT";"success";"326";"0";"2014-07-21 11:21:42.053";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"51";"50";"module.training_block1.exec-5543.GoNoGo1";"1250";"2014-07-21 11:21:45.847";"NST_correctLoc";"35";"1";"FINISHED";"RIGHT";"success";"335";"0";"2014-07-21 11:21:44.597";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"52";"51";"module.training_block2.exec-2040.GoNoGo2";;;;;;;;;;;;;"1249";"2014-07-21 11:21:57.583";"NST_correctLoc";"16";"0";"FINISHED";"LEFT";"success";"384";"0";"2014-07-21 11:21:56.333";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"53";"52";"module.training_block2.exec-2040.GoNoGo2";;;;;;;;;;;;;"1249";"2014-07-21 11:22:00.120";"NST_correctLoc";"23";"1";"FINISHED";"RIGHT";"success";"280";"0";"2014-07-21 11:21:58.870";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"54";"53";"module.training_block2.exec-2040.GoNoGo2";;;;;;;;;;;;;"1249";"2014-07-21 11:22:02.655";"NST_correctLoc";"25";"0";"FINISHED";"LEFT";"success";"318";"0";"2014-07-21 11:22:01.405";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"55";"54";"module.training_block2.exec-2040.GoNoGo2";;;;;;;;;;;;;"1249";"2014-07-21 11:22:05.191";"NST_correctLoc";"22";"1";"FINISHED";"RIGHT";"success";"304";"0";"2014-07-21 11:22:03.941";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"56";"55";"module.training_block2.exec-2040.GoNoGo2";;;;;;;;;;;;;"1249";"2014-07-21 11:22:07.726";"NST_correctLoc";"12";"0";"FINISHED";"LEFT";"success";"305";"0";"2014-07-21 11:22:06.476";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"57";"56";"module.training_block2.exec-2040.GoNoGo2";;;;;;;;;;;;;"1249";"2014-07-21 11:22:10.262";"NST_correctLoc";"24";"1";"FINISHED";"RIGHT";"success";"294";"0";"2014-07-21 11:22:09.011";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"58";"57";"module.training_block2.exec-2040.GoNoGo2";;;;;;;;;;;;;"1250";"2014-07-21 11:22:12.798";"NST_correctLoc";"32";"0";"FINISHED";"LEFT";"success";"260";"0";"2014-07-21 11:22:11.548";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"59";"58";"module.training_block2.exec-2040.GoNoGo2";;;;;;;;;;;;;"1249";"2014-07-21 11:22:15.333";"NST_correctLoc";"18";"1";"FINISHED";"RIGHT";"success";"246";"0";"2014-07-21 11:22:14.083";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"60";"59";"module.training_block2.exec-2040.GoNoGo2";;;;;;;;;;;;;"1249";"2014-07-21 11:22:17.867";"NST_wrongLoc";"6";"1";"FINISHED";"LEFT";"failure";"257";"0";"2014-07-21 11:22:16.617";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"61";"60";"module.training_block2.exec-2040.GoNoGo2";;;;;;;;;;;;;"1249";"2014-07-21 11:22:20.401";"NST_correctLoc";"1";"0";"FINISHED";"LEFT";"success";"417";"0";"2014-07-21 11:22:19.151";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"62";"61";"module.training_block2.exec-2040.GoNoGo2";;;;;;;;;;;;;"1250";"2014-07-21 11:22:22.936";"NST_correctLoc";"13";"0";"FINISHED";"LEFT";"success";"467";"0";"2014-07-21 11:22:21.686";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"63";"62";"module.training_block2.exec-2040.GoNoGo2";;;;;;;;;;;;;"1250";"2014-07-21 11:22:25.478";"NST_correctLoc";"21";"0";"FINISHED";"LEFT";"success";"388";"0";"2014-07-21 11:22:24.228";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"64";"63";"module.training_block2.exec-2040.GoNoGo2";;;;;;;;;;;;;"1250";"2014-07-21 11:22:28.012";"NST_correctLoc";"7";"1";"FINISHED";"RIGHT";"success";"359";"0";"2014-07-21 11:22:26.761";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"65";"64";"module.training_block2.exec-2040.GoNoGo2";;;;;;;;;;;;;"1249";"2014-07-21 11:22:30.546";"NST_correctLoc";"19";"1";"FINISHED";"RIGHT";"success";"426";"0";"2014-07-21 11:22:29.296";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"66";"65";"module.training_block2.exec-2040.GoNoGo2";;;;;;;;;;;;;"1249";"2014-07-21 11:22:33.079";"NST_correctLoc";"5";"0";"FINISHED";"LEFT";"success";"466";"0";"2014-07-21 11:22:31.829";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"67";"66";"module.training_block2.exec-2040.GoNoGo2";;;;;;;;;;;;;"1249";"2014-07-21 11:22:35.609";"NST_correctLoc";"10";"1";"FINISHED";"RIGHT";"success";"399";"0";"2014-07-21 11:22:34.359";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"68";"67";"module.training_block2.exec-2040.GoNoGo2";;;;;;;;;;;;;"1249";"2014-07-21 11:22:38.141";"NST_correctLoc";"27";"0";"FINISHED";"LEFT";"success";"310";"0";"2014-07-21 11:22:36.891";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"69";"68";"module.training_block2.exec-2040.GoNoGo2";;;;;;;;;;;;;"1250";"2014-07-21 11:22:40.673";"NST_correctLoc";"2";"1";"FINISHED";"RIGHT";"success";"310";"0";"2014-07-21 11:22:39.423";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"70";"69";"module.training_block2.exec-2040.GoNoGo2";;;;;;;;;;;;;"1249";"2014-07-21 11:22:43.206";"NST_correctLoc";"17";"1";"FINISHED";"RIGHT";"success";"314";"0";"2014-07-21 11:22:41.956";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"71";"70";"module.training_block2.exec-2040.GoNoGo2";;;;;;;;;;;;;"1249";"2014-07-21 11:22:45.740";"NST_correctLoc";"28";"1";"FINISHED";"RIGHT";"success";"298";"0";"2014-07-21 11:22:44.489";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"72";"71";"module.training_block2.exec-2040.GoNoGo2";;;;;;;;;;;;;"1250";"2014-07-21 11:22:48.273";"NST_correctLoc";"0";"0";"FINISHED";"LEFT";"success";"322";"0";"2014-07-21 11:22:47.023";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FB12AS";;;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 11:18:25.021";"2014-07-21 11:30:25.999";"1";"0";"1";"0";"0";"73";"72";"module.training_block2.exec-2040.GoNoGo2";;;;;;;;;;;;;"1249";"2014-07-21 11:22:50.805";"NST_correctLoc";"4";"1";"FINISHED";"RIGHT";"success";"298";"0";"2014-07-21 11:22:49.555";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
