"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-2074.blockOrder";"session.node-2074.IATorder";"session.node-2074.keyOrder";"session.node-2962.conditionType";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime"
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"31";"30";"module.training_block1.exec-5562.GoNoGo1";"1250";"2014-10-02 13:22:48.357";"NST_correctLoc";"34";"0";"FINISHED";"LEFT";"success";"358";"0";"2014-10-02 13:22:47.106";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"32";"31";"module.training_block1.exec-5562.GoNoGo1";"1249";"2014-10-02 13:22:50.879";"NST_correctLoc";"9";"0";"FINISHED";"LEFT";"success";"371";"0";"2014-10-02 13:22:49.629";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"33";"32";"module.training_block1.exec-5562.GoNoGo1";"1249";"2014-10-02 13:22:53.403";"NST_correctLoc";"31";"0";"FINISHED";"LEFT";"success";"311";"0";"2014-10-02 13:22:52.153";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"34";"33";"module.training_block1.exec-5562.GoNoGo1";"1249";"2014-10-02 13:22:55.932";"NST_correctLoc";"21";"1";"FINISHED";"RIGHT";"success";"294";"0";"2014-10-02 13:22:54.682";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"35";"34";"module.training_block1.exec-5562.GoNoGo1";"1249";"2014-10-02 13:22:58.456";"NST_correctLoc";"19";"1";"FINISHED";"RIGHT";"success";"403";"0";"2014-10-02 13:22:57.206";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"36";"35";"module.training_block1.exec-5562.GoNoGo1";"1249";"2014-10-02 13:23:00.980";"NST_correctLoc";"14";"1";"FINISHED";"RIGHT";"success";"302";"0";"2014-10-02 13:22:59.730";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"37";"36";"module.training_block1.exec-5562.GoNoGo1";"1249";"2014-10-02 13:23:03.503";"NST_correctLoc";"23";"1";"FINISHED";"RIGHT";"success";"266";"0";"2014-10-02 13:23:02.253";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"38";"37";"module.training_block1.exec-5562.GoNoGo1";"1250";"2014-10-02 13:23:06.026";"NST_correctLoc";"5";"1";"FINISHED";"RIGHT";"success";"328";"0";"2014-10-02 13:23:04.776";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"39";"38";"module.training_block1.exec-5562.GoNoGo1";"1250";"2014-10-02 13:23:08.548";"NST_correctLoc";"33";"1";"FINISHED";"RIGHT";"success";"310";"0";"2014-10-02 13:23:07.298";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"40";"39";"module.training_block1.exec-5562.GoNoGo1";"1249";"2014-10-02 13:23:11.071";"NST_correctLoc";"10";"1";"FINISHED";"RIGHT";"success";"307";"0";"2014-10-02 13:23:09.821";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"41";"40";"module.training_block1.exec-5562.GoNoGo1";"1249";"2014-10-02 13:23:13.593";"NST_correctLoc";"29";"0";"FINISHED";"LEFT";"success";"304";"0";"2014-10-02 13:23:12.343";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"42";"41";"module.training_block1.exec-5562.GoNoGo1";"1250";"2014-10-02 13:23:16.116";"NST_correctLoc";"28";"0";"FINISHED";"LEFT";"success";"318";"0";"2014-10-02 13:23:14.866";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"43";"42";"module.training_block1.exec-5562.GoNoGo1";"1249";"2014-10-02 13:23:18.638";"NST_correctLoc";"4";"1";"FINISHED";"RIGHT";"success";"307";"0";"2014-10-02 13:23:17.388";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"44";"43";"module.training_block1.exec-5562.GoNoGo1";"1249";"2014-10-02 13:23:21.160";"NST_correctLoc";"0";"1";"FINISHED";"RIGHT";"success";"330";"0";"2014-10-02 13:23:19.910";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"45";"44";"module.training_block1.exec-5562.GoNoGo1";"1249";"2014-10-02 13:23:23.682";"NST_correctLoc";"20";"0";"FINISHED";"LEFT";"success";"319";"0";"2014-10-02 13:23:22.432";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"46";"45";"module.training_block1.exec-5562.GoNoGo1";"1250";"2014-10-02 13:23:26.204";"NST_correctLoc";"18";"0";"FINISHED";"LEFT";"success";"302";"0";"2014-10-02 13:23:24.954";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"47";"46";"module.training_block1.exec-5562.GoNoGo1";"1249";"2014-10-02 13:23:28.725";"NST_correctLoc";"2";"0";"FINISHED";"LEFT";"success";"332";"0";"2014-10-02 13:23:27.475";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"48";"47";"module.training_block1.exec-5562.GoNoGo1";"1249";"2014-10-02 13:23:31.251";"NST_correctLoc";"32";"1";"FINISHED";"RIGHT";"success";"326";"0";"2014-10-02 13:23:30.001";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"49";"48";"module.training_block1.exec-5562.GoNoGo1";"1249";"2014-10-02 13:23:33.773";"NST_correctLoc";"7";"1";"FINISHED";"RIGHT";"success";"308";"0";"2014-10-02 13:23:32.523";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"50";"49";"module.training_block1.exec-5562.GoNoGo1";"1249";"2014-10-02 13:23:36.294";"NST_correctLoc";"15";"1";"FINISHED";"RIGHT";"success";"378";"0";"2014-10-02 13:23:35.044";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"51";"50";"module.training_block1.exec-5562.GoNoGo1";"1250";"2014-10-02 13:23:38.817";"NST_correctLoc";"35";"0";"FINISHED";"LEFT";"success";"337";"0";"2014-10-02 13:23:37.567";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"52";"51";"module.training_block2.exec-5713.GoNoGo2";;;;;;;;;;;;;"1249";"2014-10-02 13:23:49.701";"NST_correctLoc";"9";"0";"FINISHED";"LEFT";"success";"300";"0";"2014-10-02 13:23:48.451";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"53";"52";"module.training_block2.exec-5713.GoNoGo2";;;;;;;;;;;;;"1249";"2014-10-02 13:23:52.218";"NST_correctLoc";"8";"1";"FINISHED";"RIGHT";"success";"318";"0";"2014-10-02 13:23:50.968";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"54";"53";"module.training_block2.exec-5713.GoNoGo2";;;;;;;;;;;;;"1250";"2014-10-02 13:23:54.737";"NST_correctLoc";"4";"1";"FINISHED";"RIGHT";"success";"337";"0";"2014-10-02 13:23:53.486";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"55";"54";"module.training_block2.exec-5713.GoNoGo2";;;;;;;;;;;;;"1249";"2014-10-02 13:23:57.254";"NST_correctLoc";"20";"0";"FINISHED";"LEFT";"success";"362";"0";"2014-10-02 13:23:56.004";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"56";"55";"module.training_block2.exec-5713.GoNoGo2";;;;;;;;;;;;;"1250";"2014-10-02 13:23:59.773";"NST_correctLoc";"28";"0";"FINISHED";"LEFT";"success";"340";"0";"2014-10-02 13:23:58.522";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"57";"56";"module.training_block2.exec-5713.GoNoGo2";;;;;;;;;;;;;"1250";"2014-10-02 13:24:02.294";"NST_correctLoc";"12";"1";"FINISHED";"RIGHT";"success";"323";"0";"2014-10-02 13:24:01.044";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"58";"57";"module.training_block2.exec-5713.GoNoGo2";;;;;;;;;;;;;"1249";"2014-10-02 13:24:04.811";"NST_correctLoc";"26";"1";"FINISHED";"RIGHT";"success";"341";"0";"2014-10-02 13:24:03.561";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"59";"58";"module.training_block2.exec-5713.GoNoGo2";;;;;;;;;;;;;"1249";"2014-10-02 13:24:07.329";"NST_correctLoc";"16";"1";"FINISHED";"RIGHT";"success";"432";"0";"2014-10-02 13:24:06.079";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"60";"59";"module.training_block2.exec-5713.GoNoGo2";;;;;;;;;;;;;"1249";"2014-10-02 13:24:09.845";"NST_correctLoc";"21";"0";"FINISHED";"LEFT";"success";"307";"0";"2014-10-02 13:24:08.595";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"61";"60";"module.training_block2.exec-5713.GoNoGo2";;;;;;;;;;;;;"1249";"2014-10-02 13:24:12.359";"NST_correctLoc";"18";"0";"FINISHED";"LEFT";"success";"313";"0";"2014-10-02 13:24:11.109";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"62";"61";"module.training_block2.exec-5713.GoNoGo2";;;;;;;;;;;;;"1249";"2014-10-02 13:24:14.875";"NST_correctLoc";"7";"1";"FINISHED";"RIGHT";"success";"333";"0";"2014-10-02 13:24:13.625";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"63";"62";"module.training_block2.exec-5713.GoNoGo2";;;;;;;;;;;;;"1249";"2014-10-02 13:24:17.388";"NST_correctLoc";"32";"0";"FINISHED";"LEFT";"success";"460";"0";"2014-10-02 13:24:16.138";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"64";"63";"module.training_block2.exec-5713.GoNoGo2";;;;;;;;;;;;;"1249";"2014-10-02 13:24:19.909";"NST_correctLoc";"1";"1";"FINISHED";"RIGHT";"success";"332";"0";"2014-10-02 13:24:18.659";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"65";"64";"module.training_block2.exec-5713.GoNoGo2";;;;;;;;;;;;;"1249";"2014-10-02 13:24:22.425";"NST_correctLoc";"11";"0";"FINISHED";"LEFT";"success";"351";"0";"2014-10-02 13:24:21.175";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"66";"65";"module.training_block2.exec-5713.GoNoGo2";;;;;;;;;;;;;"1249";"2014-10-02 13:24:24.942";"NST_correctLoc";"14";"0";"FINISHED";"LEFT";"success";"338";"0";"2014-10-02 13:24:23.692";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"67";"66";"module.training_block2.exec-5713.GoNoGo2";;;;;;;;;;;;;"1249";"2014-10-02 13:24:27.461";"NST_correctLoc";"34";"0";"FINISHED";"LEFT";"success";"339";"0";"2014-10-02 13:24:26.211";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"68";"67";"module.training_block2.exec-5713.GoNoGo2";;;;;;;;;;;;;"1249";"2014-10-02 13:24:29.977";"NST_correctLoc";"13";"1";"FINISHED";"RIGHT";"success";"343";"0";"2014-10-02 13:24:28.727";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"69";"68";"module.training_block2.exec-5713.GoNoGo2";;;;;;;;;;;;;"1249";"2014-10-02 13:24:32.493";"NST_correctLoc";"6";"1";"FINISHED";"RIGHT";"success";"363";"0";"2014-10-02 13:24:31.243";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"70";"69";"module.training_block2.exec-5713.GoNoGo2";;;;;;;;;;;;;"1249";"2014-10-02 13:24:35.009";"NST_correctLoc";"31";"0";"FINISHED";"LEFT";"success";"542";"0";"2014-10-02 13:24:33.759";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"71";"70";"module.training_block2.exec-5713.GoNoGo2";;;;;;;;;;;;;"1249";"2014-10-02 13:24:37.525";"NST_correctLoc";"33";"0";"FINISHED";"LEFT";"success";"419";"0";"2014-10-02 13:24:36.275";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"72";"71";"module.training_block2.exec-5713.GoNoGo2";;;;;;;;;;;;;"1249";"2014-10-02 13:24:40.041";"NST_correctLoc";"27";"1";"FINISHED";"RIGHT";"success";"335";"0";"2014-10-02 13:24:38.791";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"73";"72";"module.training_block2.exec-5713.GoNoGo2";;;;;;;;;;;;;"1249";"2014-10-02 13:24:42.556";"NST_correctLoc";"3";"1";"FINISHED";"RIGHT";"success";"411";"0";"2014-10-02 13:24:41.306";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"74";"73";"module.training_block2.exec-5713.GoNoGo2";;;;;;;;;;;;;"1249";"2014-10-02 13:24:45.077";"NST_correctLoc";"22";"1";"FINISHED";"RIGHT";"success";"339";"0";"2014-10-02 13:24:43.827";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"75";"74";"module.training_block2.exec-5713.GoNoGo2";;;;;;;;;;;;;"1249";"2014-10-02 13:24:47.592";"NST_correctLoc";"0";"1";"FINISHED";"RIGHT";"success";"343";"0";"2014-10-02 13:24:46.342";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sagpjh";"1988";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 13:20:25.995";"2014-10-02 13:28:53.718";"1";"0";"1";"1";"0";"76";"75";"module.training_block2.exec-5713.GoNoGo2";;;;;;;;;;;;;"1249";"2014-10-02 13:24:50.108";"NST_correctLoc";"15";"0";"FINISHED";"LEFT";"success";"339";"0";"2014-10-02 13:24:48.858";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
