"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-8526.conditionType";"session.node-8734.blockOrder";"session.node-8734.IATorder";"session.node-8734.keyOrder";"trial.id";"trial.index";"trial.name";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime"
"sford1145";"1992";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-09 10:45:54.670";"2014-09-09 10:47:00.808";"1";"1";"1";"1";"1";"1";"0";"module.GoNoGotutorial.exec-4725.GoNoGo_Tutorial";;;;;;;;;;;;"4000";"2014-09-09 10:46:30.055";"leftResponse";"0";"FINISHED";"LEFT";"success";"1386";"0";"2014-09-09 10:46:26.055"
"sford1145";"1992";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-09 10:45:54.670";"2014-09-09 10:47:00.808";"1";"1";"1";"1";"1";"2";"1";"module.GoNoGotutorial.exec-4725.GoNoGo_Tutorial";;;;;;;;;;;;"4000";"2014-09-09 10:46:35.347";"rightResponse";"1";"FINISHED";"RIGHT";"success";"623";"0";"2014-09-09 10:46:31.346"
"sford1145";"1992";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-09 10:45:54.670";"2014-09-09 10:47:00.808";"1";"1";"1";"1";"1";"3";"2";"module.GoNoGotutorial.exec-4725.GoNoGo_Tutorial";;;;;;;;;;;;"3999";"2014-09-09 10:46:40.637";"signalResponse";"0";"FINISHED";"NONE";"success";"0";"1";"2014-09-09 10:46:36.637"
"sford1145";"1992";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-09 10:45:54.670";"2014-09-09 10:47:00.808";"1";"1";"1";"1";"1";"4";"3";"module.GoNoGopractice.exec-3790.GoNoGo_Practice";"1954";"2014-09-09 10:46:48.053";"18";"0";"FINISHED";"LEFT";"success";"366";"0";"2014-09-09 10:46:46.099";"3";;;;;;;;;;
"sford1145";"1992";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-09 10:45:54.670";"2014-09-09 10:47:00.808";"1";"1";"1";"1";"1";"5";"4";"module.GoNoGopractice.exec-3790.GoNoGo_Practice";"1952";"2014-09-09 10:46:51.295";"21";"1";"FINISHED";"RIGHT";"success";"347";"0";"2014-09-09 10:46:49.342";"3";;;;;;;;;;
"sford1145";"1992";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-09 10:45:54.670";"2014-09-09 10:47:00.808";"1";"1";"1";"1";"1";"6";"5";"module.GoNoGopractice.exec-3790.GoNoGo_Practice";"1956";"2014-09-09 10:46:54.526";"14";"1";"FINISHED";"RIGHT";"failure";"488";"1";"2014-09-09 10:46:52.569";"2";;;;;;;;;;
"sford1145";"1992";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-09 10:45:54.670";"2014-09-09 10:47:00.808";"1";"1";"1";"1";"1";"7";"6";"module.GoNoGopractice.exec-3790.GoNoGo_Practice";"1951";"2014-09-09 10:46:57.765";"26";"0";"FINISHED";"LEFT";"success";"452";"0";"2014-09-09 10:46:55.813";"3";;;;;;;;;;
"sford1145";"1992";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-09 10:45:54.670";"2014-09-09 10:47:00.808";"1";"1";"1";"1";"1";"8";"7";"module.GoNoGopractice.exec-3790.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;
