"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-1225.blockOrder";"session.node-1225.IATorder";"session.node-1225.keyOrder";"session.node-1265.blockOrder";"session.node-1265.IATorder";"session.node-1265.keyOrder";"session.node-2455.conditionType";"session.node-5885.conditionType";"session.node-6286.blockOrder";"session.node-6286.IATorder";"session.node-6286.keyOrder";"session.node-8465.conditionType";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime";"trial.IAT_block1.durationTime";"trial.IAT_block1.endTime";"trial.IAT_block1.outcome";"trial.IAT_block1.response";"trial.IAT_block1.result";"trial.IAT_block1.RT";"trial.IAT_block1.startTime";"trial.IAT_block1.Stimfile";"trial.IAT_block1.stimType";"trial.IAT_block1.word";"trial.IAT_block2.durationTime";"trial.IAT_block2.endTime";"trial.IAT_block2.outcome";"trial.IAT_block2.response";"trial.IAT_block2.result";"trial.IAT_block2.RT";"trial.IAT_block2.startTime";"trial.IAT_block2.Stimfile";"trial.IAT_block2.stimType";"trial.IAT_block2.word";"trial.IAT_block3.durationTime";"trial.IAT_block3.endTime";"trial.IAT_block3.outcome";"trial.IAT_block3.response";"trial.IAT_block3.result";"trial.IAT_block3.RT";"trial.IAT_block3.startTime";"trial.IAT_block3.Stimfile";"trial.IAT_block3.stimType";"trial.IAT_block3.word";"trial.IAT_block4.durationTime";"trial.IAT_block4.endTime";"trial.IAT_block4.outcome";"trial.IAT_block4.response";"trial.IAT_block4.result";"trial.IAT_block4.RT";"trial.IAT_block4.startTime";"trial.IAT_block4.Stimfile";"trial.IAT_block4.stimType";"trial.IAT_block4.word";"trial.IAT_Practice1.durationTime";"trial.IAT_Practice1.endTime";"trial.IAT_Practice1.outcome";"trial.IAT_Practice1.response";"trial.IAT_Practice1.result";"trial.IAT_Practice1.RT";"trial.IAT_Practice1.startTime";"trial.IAT_Practice1.Stimfile";"trial.IAT_Practice1.stimType";"trial.IAT_Practice1.word";"trial.IAT_practice2.durationTime";"trial.IAT_practice2.endTime";"trial.IAT_practice2.outcome";"trial.IAT_practice2.response";"trial.IAT_practice2.result";"trial.IAT_practice2.RT";"trial.IAT_practice2.startTime";"trial.IAT_practice2.Stimfile";"trial.IAT_practice2.stimType";"trial.IAT_practice2.word"
"c1359542";"26/01/1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-03 10:23:17.904";"2014-10-03 10:45:35.279";"1";;;;"0";"1";"0";"0";;;;;;"90";"89";"module.training_block3.exec-7158.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-03 10:28:48.287";"NST_correctLoc";"20";"1";"FINISHED";"RIGHT";"success";"308";"0";"2014-10-03 10:28:47.037";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1359542";"26/01/1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-03 10:23:17.904";"2014-10-03 10:45:35.279";"1";;;;"0";"1";"0";"0";;;;;;"91";"90";"module.training_block3.exec-7158.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-03 10:28:50.802";"NST_correctLoc";"3";"0";"FINISHED";"LEFT";"success";"304";"0";"2014-10-03 10:28:49.552";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1359542";"26/01/1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-03 10:23:17.904";"2014-10-03 10:45:35.279";"1";;;;"0";"1";"0";"0";;;;;;"92";"91";"module.training_block3.exec-7158.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-03 10:28:53.318";"NST_correctLoc";"2";"0";"FINISHED";"LEFT";"success";"293";"0";"2014-10-03 10:28:52.068";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1359542";"26/01/1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-03 10:23:17.904";"2014-10-03 10:45:35.279";"1";;;;"0";"1";"0";"0";;;;;;"93";"92";"module.training_block3.exec-7158.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-03 10:28:55.833";"NST_correctLoc";"1";"0";"FINISHED";"LEFT";"success";"337";"0";"2014-10-03 10:28:54.583";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1359542";"26/01/1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-03 10:23:17.904";"2014-10-03 10:45:35.279";"1";;;;"0";"1";"0";"0";;;;;;"94";"93";"module.training_block3.exec-7158.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-03 10:28:58.349";"NST_correctLoc";"25";"0";"FINISHED";"LEFT";"success";"349";"0";"2014-10-03 10:28:57.099";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1359542";"26/01/1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-03 10:23:17.904";"2014-10-03 10:45:35.279";"1";;;;"0";"1";"0";"0";;;;;;"95";"94";"module.training_block3.exec-7158.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-03 10:29:00.865";"NST_correctLoc";"4";"1";"FINISHED";"RIGHT";"success";"290";"0";"2014-10-03 10:28:59.615";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1359542";"26/01/1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-03 10:23:17.904";"2014-10-03 10:45:35.279";"1";;;;"0";"1";"0";"0";;;;;;"96";"95";"module.training_block3.exec-7158.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-03 10:29:03.380";"NST_correctLoc";"0";"1";"FINISHED";"RIGHT";"success";"302";"0";"2014-10-03 10:29:02.130";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1359542";"26/01/1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-03 10:23:17.904";"2014-10-03 10:45:35.279";"1";;;;"0";"1";"0";"0";;;;;;"97";"96";"module.training_block3.exec-7158.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-03 10:29:05.896";"NST_correctLoc";"31";"0";"FINISHED";"LEFT";"success";"315";"0";"2014-10-03 10:29:04.646";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1359542";"26/01/1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-03 10:23:17.904";"2014-10-03 10:45:35.279";"1";;;;"0";"1";"0";"0";;;;;;"98";"97";"module.training_block3.exec-7158.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-03 10:29:08.412";"NST_correctLoc";"29";"0";"FINISHED";"LEFT";"success";"351";"0";"2014-10-03 10:29:07.162";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1359542";"26/01/1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-03 10:23:17.904";"2014-10-03 10:45:35.279";"1";;;;"0";"1";"0";"0";;;;;;"99";"98";"module.training_block3.exec-7158.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-03 10:29:10.927";"NST_correctLoc";"13";"0";"FINISHED";"LEFT";"success";"571";"0";"2014-10-03 10:29:09.677";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1359542";"26/01/1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-03 10:23:17.904";"2014-10-03 10:45:35.279";"1";;;;"0";"1";"0";"0";;;;;;"100";"99";"module.training_block3.exec-7158.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-03 10:29:13.443";"NST_correctLoc";"24";"1";"FINISHED";"RIGHT";"success";"360";"0";"2014-10-03 10:29:12.193";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1359542";"26/01/1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-03 10:23:17.904";"2014-10-03 10:45:35.279";"1";;;;"0";"1";"0";"0";;;;;;"101";"100";"module.training_block3.exec-7158.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-03 10:29:15.958";"NST_correctLoc";"27";"1";"FINISHED";"RIGHT";"success";"332";"0";"2014-10-03 10:29:14.708";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1359542";"26/01/1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-03 10:23:17.904";"2014-10-03 10:45:35.279";"1";;;;"0";"1";"0";"0";;;;;;"102";"101";"module.training_block3.exec-7158.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-03 10:29:18.474";"NST_correctLoc";"18";"0";"FINISHED";"LEFT";"success";"352";"0";"2014-10-03 10:29:17.224";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1359542";"26/01/1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-03 10:23:17.904";"2014-10-03 10:45:35.279";"1";;;;"0";"1";"0";"0";;;;;;"103";"102";"module.training_block3.exec-7158.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-03 10:29:20.990";"NST_correctLoc";"16";"1";"FINISHED";"RIGHT";"success";"357";"0";"2014-10-03 10:29:19.740";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1359542";"26/01/1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-03 10:23:17.904";"2014-10-03 10:45:35.279";"1";;;;"0";"1";"0";"0";;;;;;"104";"103";"module.training_block3.exec-7158.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-03 10:29:23.505";"NST_correctLoc";"22";"1";"FINISHED";"RIGHT";"success";"313";"0";"2014-10-03 10:29:22.255";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1359542";"26/01/1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-03 10:23:17.904";"2014-10-03 10:45:35.279";"1";;;;"0";"1";"0";"0";;;;;;"105";"104";"module.training_block3.exec-7158.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-03 10:29:26.021";"NST_correctLoc";"12";"1";"FINISHED";"RIGHT";"success";"285";"0";"2014-10-03 10:29:24.771";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1359542";"26/01/1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-03 10:23:17.904";"2014-10-03 10:45:35.279";"1";;;;"0";"1";"0";"0";;;;;;"106";"105";"module.training_block3.exec-7158.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-03 10:29:28.537";"NST_correctLoc";"33";"1";"FINISHED";"RIGHT";"success";"298";"0";"2014-10-03 10:29:27.287";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1359542";"26/01/1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-03 10:23:17.904";"2014-10-03 10:45:35.279";"1";;;;"0";"1";"0";"0";;;;;;"107";"106";"module.training_block3.exec-7158.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-03 10:29:31.052";"NST_correctLoc";"5";"1";"FINISHED";"RIGHT";"success";"294";"0";"2014-10-03 10:29:29.802";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1359542";"26/01/1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-03 10:23:17.904";"2014-10-03 10:45:35.279";"1";;;;"0";"1";"0";"0";;;;;;"108";"107";"module.training_block3.exec-7158.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-03 10:29:33.568";"NST_correctLoc";"19";"0";"FINISHED";"LEFT";"success";"315";"0";"2014-10-03 10:29:32.318";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1359542";"26/01/1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-03 10:23:17.904";"2014-10-03 10:45:35.279";"1";;;;"0";"1";"0";"0";;;;;;"109";"108";"module.training_block3.exec-7158.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-03 10:29:36.083";"NST_correctLoc";"10";"0";"FINISHED";"LEFT";"success";"423";"0";"2014-10-03 10:29:34.833";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1359542";"26/01/1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-03 10:23:17.904";"2014-10-03 10:45:35.279";"1";;;;"0";"1";"0";"0";;;;;;"110";"109";"module.training_block3.exec-7158.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-03 10:29:38.599";"NST_correctLoc";"17";"0";"FINISHED";"LEFT";"success";"299";"0";"2014-10-03 10:29:37.349";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1359542";"26/01/1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-03 10:23:17.904";"2014-10-03 10:45:35.279";"1";;;;"0";"1";"0";"0";;;;;;"111";"110";"module.training_block3.exec-7158.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-03 10:29:41.115";"NST_correctLoc";"6";"1";"FINISHED";"RIGHT";"success";"264";"0";"2014-10-03 10:29:39.865";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1359542";"26/01/1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-03 10:23:17.904";"2014-10-03 10:45:35.279";"1";;;;"0";"1";"0";"0";;;;;;"112";"111";"module.training_block3.exec-7158.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-03 10:29:43.630";"NST_correctLoc";"14";"0";"FINISHED";"LEFT";"success";"268";"0";"2014-10-03 10:29:42.380";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1359542";"26/01/1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-03 10:23:17.904";"2014-10-03 10:45:35.279";"1";;;;"0";"1";"0";"0";;;;;;"113";"112";"module.training_block3.exec-7158.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-03 10:29:46.146";"NST_correctLoc";"26";"0";"FINISHED";"LEFT";"success";"336";"0";"2014-10-03 10:29:44.896";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1359542";"26/01/1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-03 10:23:17.904";"2014-10-03 10:45:35.279";"1";;;;"0";"1";"0";"0";;;;;;"114";"113";"module.training_block3.exec-7158.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-03 10:29:48.662";"NST_correctLoc";"8";"1";"FINISHED";"RIGHT";"success";"341";"0";"2014-10-03 10:29:47.412";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1359542";"26/01/1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-03 10:23:17.904";"2014-10-03 10:45:35.279";"1";;;;"0";"1";"0";"0";;;;;;"115";"114";"module.training_block3.exec-7158.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-03 10:29:51.177";"NST_correctLoc";"11";"0";"FINISHED";"LEFT";"success";"305";"0";"2014-10-03 10:29:49.927";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1359542";"26/01/1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-03 10:23:17.904";"2014-10-03 10:45:35.279";"1";;;;"0";"1";"0";"0";;;;;;"116";"115";"module.training_block3.exec-7158.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-03 10:29:53.693";"NST_correctLoc";"7";"0";"FINISHED";"LEFT";"success";"358";"0";"2014-10-03 10:29:52.443";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1359542";"26/01/1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-03 10:23:17.904";"2014-10-03 10:45:35.279";"1";;;;"0";"1";"0";"0";;;;;;"117";"116";"module.training_block3.exec-7158.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-03 10:29:56.208";"NST_correctLoc";"23";"1";"FINISHED";"RIGHT";"success";"314";"0";"2014-10-03 10:29:54.958";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1359542";"26/01/1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-03 10:23:17.904";"2014-10-03 10:45:35.279";"1";;;;"0";"1";"0";"0";;;;;;"118";"117";"module.training_block3.exec-7158.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-03 10:29:58.724";"NST_correctLoc";"28";"1";"FINISHED";"RIGHT";"success";"310";"0";"2014-10-03 10:29:57.474";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1359542";"26/01/1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-03 10:23:17.904";"2014-10-03 10:45:35.279";"1";;;;"0";"1";"0";"0";;;;;;"119";"118";"module.training_block3.exec-7158.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-03 10:30:01.232";"NST_correctLoc";"35";"1";"FINISHED";"RIGHT";"success";"298";"0";"2014-10-03 10:29:59.982";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1359542";"26/01/1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-03 10:23:17.904";"2014-10-03 10:45:35.279";"1";;;;"0";"1";"0";"0";;;;;;"120";"119";"module.training_block3.exec-7158.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-03 10:30:03.748";"NST_correctLoc";"21";"1";"FINISHED";"RIGHT";"success";"303";"0";"2014-10-03 10:30:02.498";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1359542";"26/01/1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-03 10:23:17.904";"2014-10-03 10:45:35.279";"1";;;;"0";"1";"0";"0";;;;;;"121";"120";"module.training_block3.exec-7158.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-03 10:30:06.263";"NST_correctLoc";"30";"1";"FINISHED";"RIGHT";"success";"411";"0";"2014-10-03 10:30:05.013";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1359542";"26/01/1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-03 10:23:17.904";"2014-10-03 10:45:35.279";"1";;;;"0";"1";"0";"0";;;;;;"122";"121";"module.training_block3.exec-7158.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-03 10:30:08.779";"NST_correctLoc";"32";"1";"FINISHED";"RIGHT";"success";"328";"0";"2014-10-03 10:30:07.529";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1359542";"26/01/1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-03 10:23:17.904";"2014-10-03 10:45:35.279";"1";;;;"0";"1";"0";"0";;;;;;"123";"122";"module.training_block3.exec-7158.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-03 10:30:11.294";"NST_correctLoc";"34";"0";"FINISHED";"LEFT";"success";"348";"0";"2014-10-03 10:30:10.044";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
