"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-5553.conditionType";"session.node-9871.blockOrder";"session.node-9871.IATorder";"session.node-9871.keyOrder";"trial.id";"trial.index";"trial.name";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime"
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:10:52.920";"2014-02-13 13:12:06.791";"1";"0";"1";"1";"0";"1";"0";"module.GoNoGotutorial.exec-1117.GoNoGo_Tutorial";;;;;;;;;;;;"4000";"2014-02-13 13:11:31.929";"leftResponse";"0";"FINISHED";"NONE";"failure";"0";"0";"2014-02-13 13:11:27.929"
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:10:52.920";"2014-02-13 13:12:06.791";"1";"0";"1";"1";"0";"2";"1";"module.GoNoGotutorial.exec-1117.GoNoGo_Tutorial";;;;;;;;;;;;"4000";"2014-02-13 13:11:37.226";"rightResponse";"1";"FINISHED";"NONE";"failure";"0";"0";"2014-02-13 13:11:33.226"
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:10:52.920";"2014-02-13 13:12:06.791";"1";"0";"1";"1";"0";"3";"2";"module.GoNoGotutorial.exec-1117.GoNoGo_Tutorial";;;;;;;;;;;;"3999";"2014-02-13 13:11:42.538";"quickResponse";"0";"FINISHED";"NONE";"failure";"0";"0";"2014-02-13 13:11:38.538"
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:10:52.920";"2014-02-13 13:12:06.791";"1";"0";"1";"1";"0";"4";"3";"module.GoNoGopractice.exec-9555.GoNoGo_Practice";"1957";"2014-02-13 13:11:50.699";"18";"0";"FINISHED";"LEFT";"success";"1164";"0";"2014-02-13 13:11:48.742";"3";;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:10:52.920";"2014-02-13 13:12:06.791";"1";"0";"1";"1";"0";"5";"4";"module.GoNoGopractice.exec-9555.GoNoGo_Practice";"1950";"2014-02-13 13:11:53.945";"21";"1";"FINISHED";"RIGHT";"success";"576";"0";"2014-02-13 13:11:51.994";"3";;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:10:52.920";"2014-02-13 13:12:06.791";"1";"0";"1";"1";"0";"6";"5";"module.GoNoGopractice.exec-9555.GoNoGo_Practice";"1956";"2014-02-13 13:11:57.193";"14";"1";"FINISHED";"LEFT";"failure";"373";"0";"2014-02-13 13:11:55.237";"2";;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:10:52.920";"2014-02-13 13:12:06.791";"1";"0";"1";"1";"0";"7";"6";"module.GoNoGopractice.exec-9555.GoNoGo_Practice";"1950";"2014-02-13 13:12:00.433";"26";"0";"FINISHED";"LEFT";"success";"416";"0";"2014-02-13 13:11:58.482";"3";;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:10:52.920";"2014-02-13 13:12:06.791";"1";"0";"1";"1";"0";"8";"7";"module.GoNoGopractice.exec-9555.GoNoGo_Practice";"1950";"2014-02-13 13:12:03.670";"2";"0";"FINISHED";"LEFT";"success";"426";"0";"2014-02-13 13:12:01.719";"1";;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:10:52.920";"2014-02-13 13:12:06.791";"1";"0";"1";"1";"0";"9";"8";"module.GoNoGopractice.exec-9555.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;
