"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-6367.conditionType";"session.node-8593.blockOrder";"session.node-8593.IATorder";"session.node-8593.keyOrder";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime"
"lucky284";"1992";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 11:17:12.420";"2014-09-11 11:25:27.145";"1";"1";"1";"1";"1";"40";"39";"module.training_block1.exec-1355.GoNoGo1";"1250";"2014-09-11 11:24:33.877";"ST_failedStop";"19";"0";"FINISHED";"LEFT";"failure";"506";"1";"2014-09-11 11:24:32.627";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"lucky284";"1992";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 11:17:12.420";"2014-09-11 11:25:27.145";"1";"1";"1";"1";"1";"41";"40";"module.training_block1.exec-1355.GoNoGo1";"1250";"2014-09-11 11:24:36.442";"NST_correctLoc";"13";"1";"FINISHED";"RIGHT";"success";"461";"0";"2014-09-11 11:24:35.192";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"lucky284";"1992";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 11:17:12.420";"2014-09-11 11:25:27.145";"1";"1";"1";"1";"1";"42";"41";"module.training_block1.exec-1355.GoNoGo1";"1250";"2014-09-11 11:24:38.991";"ST_failedStop";"6";"1";"FINISHED";"RIGHT";"failure";"456";"1";"2014-09-11 11:24:37.741";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"lucky284";"1992";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 11:17:12.420";"2014-09-11 11:25:27.145";"1";"1";"1";"1";"1";"43";"42";"module.training_block1.exec-1355.GoNoGo1";"1250";"2014-09-11 11:24:41.547";"NST_correctLoc";"31";"1";"FINISHED";"RIGHT";"success";"413";"0";"2014-09-11 11:24:40.296";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"lucky284";"1992";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 11:17:12.420";"2014-09-11 11:25:27.145";"1";"1";"1";"1";"1";"44";"43";"module.training_block1.exec-1355.GoNoGo1";"1250";"2014-09-11 11:24:44.095";"ST_failedStop";"18";"0";"FINISHED";"LEFT";"failure";"353";"1";"2014-09-11 11:24:42.844";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"lucky284";"1992";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 11:17:12.420";"2014-09-11 11:25:27.145";"1";"1";"1";"1";"1";"45";"44";"module.training_block1.exec-1355.GoNoGo1";"1250";"2014-09-11 11:24:46.638";"NST_correctLoc";"30";"1";"FINISHED";"RIGHT";"success";"289";"0";"2014-09-11 11:24:45.388";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"lucky284";"1992";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 11:17:12.420";"2014-09-11 11:25:27.145";"1";"1";"1";"1";"1";"46";"45";"module.training_block1.exec-1355.GoNoGo1";"1249";"2014-09-11 11:24:49.191";"NST_correctLoc";"29";"1";"FINISHED";"RIGHT";"success";"327";"0";"2014-09-11 11:24:47.941";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"lucky284";"1992";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 11:17:12.420";"2014-09-11 11:25:27.145";"1";"1";"1";"1";"1";"47";"46";"module.training_block1.exec-1355.GoNoGo1";"1250";"2014-09-11 11:24:51.743";"ST_failedStop";"8";"0";"FINISHED";"LEFT";"failure";"265";"1";"2014-09-11 11:24:50.492";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"lucky284";"1992";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 11:17:12.420";"2014-09-11 11:25:27.145";"1";"1";"1";"1";"1";"48";"47";"module.training_block1.exec-1355.GoNoGo1";"1250";"2014-09-11 11:24:54.290";"NST_correctLoc";"11";"1";"FINISHED";"RIGHT";"success";"285";"0";"2014-09-11 11:24:53.040";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"lucky284";"1992";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 11:17:12.420";"2014-09-11 11:25:27.145";"1";"1";"1";"1";"1";"49";"48";"module.training_block1.exec-1355.GoNoGo1";"1250";"2014-09-11 11:24:56.841";"ST_failedStop";"1";"0";"FINISHED";"LEFT";"failure";"303";"1";"2014-09-11 11:24:55.590";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"lucky284";"1992";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 11:17:12.420";"2014-09-11 11:25:27.145";"1";"1";"1";"1";"1";"50";"49";"module.training_block1.exec-1355.GoNoGo1";"1250";"2014-09-11 11:24:59.386";"ST_failedStop";"21";"0";"FINISHED";"LEFT";"failure";"398";"1";"2014-09-11 11:24:58.135";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"lucky284";"1992";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 11:17:12.420";"2014-09-11 11:25:27.145";"1";"1";"1";"1";"1";"51";"50";"module.training_block1.exec-1355.GoNoGo1";"1250";"2014-09-11 11:25:01.946";"NST_correctLoc";"9";"1";"FINISHED";"RIGHT";"success";"326";"0";"2014-09-11 11:25:00.696";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"lucky284";"1992";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 11:17:12.420";"2014-09-11 11:25:27.145";"1";"1";"1";"1";"1";"52";"51";"module.training_block2.exec-5005.GoNoGo2";;;;;;;;;;;;;"1250";"2014-09-11 11:25:12.929";"ST_failedStop";"27";"1";"FINISHED";"RIGHT";"failure";"415";"1";"2014-09-11 11:25:11.679";"3";;;;;;;;;;;;;;;;;;;;;
"lucky284";"1992";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 11:17:12.420";"2014-09-11 11:25:27.145";"1";"1";"1";"1";"1";"53";"52";"module.training_block2.exec-5005.GoNoGo2";;;;;;;;;;;;;"1250";"2014-09-11 11:25:15.474";"NST_correctLoc";"15";"0";"FINISHED";"LEFT";"success";"334";"0";"2014-09-11 11:25:14.223";"2";;;;;;;;;;;;;;;;;;;;;
"lucky284";"1992";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 11:17:12.420";"2014-09-11 11:25:27.145";"1";"1";"1";"1";"1";"54";"53";"module.training_block2.exec-5005.GoNoGo2";;;;;;;;;;;;;"1250";"2014-09-11 11:25:18.015";"NST_correctLoc";"11";"1";"FINISHED";"RIGHT";"success";"289";"0";"2014-09-11 11:25:16.765";"2";;;;;;;;;;;;;;;;;;;;;
"lucky284";"1992";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 11:17:12.420";"2014-09-11 11:25:27.145";"1";"1";"1";"1";"1";"55";"54";"module.training_block2.exec-5005.GoNoGo2";;;;;;;;;;;;;"1250";"2014-09-11 11:25:20.559";"ST_failedStop";"23";"1";"FINISHED";"RIGHT";"failure";"385";"1";"2014-09-11 11:25:19.309";"3";;;;;;;;;;;;;;;;;;;;;
"lucky284";"1992";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 11:17:12.420";"2014-09-11 11:25:27.145";"1";"1";"1";"1";"1";"56";"55";"module.training_block2.exec-5005.GoNoGo2";;;;;;;;;;;;;"1251";"2014-09-11 11:25:23.123";"NST_correctLoc";"25";"0";"FINISHED";"LEFT";"success";"454";"0";"2014-09-11 11:25:21.872";"3";;;;;;;;;;;;;;;;;;;;;
"lucky284";"1992";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 11:17:12.420";"2014-09-11 11:25:27.145";"1";"1";"1";"1";"1";"57";"56";"module.training_block2.exec-5005.GoNoGo2";;;;;;;;;;;;;"1250";"2014-09-11 11:25:25.673";"ST_failedStop";"5";"0";"FINISHED";"LEFT";"failure";"432";"1";"2014-09-11 11:25:24.422";"1";;;;;;;;;;;;;;;;;;;;;
"lucky284";"1992";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 11:17:12.420";"2014-09-11 11:25:27.145";"1";"1";"1";"1";"1";"58";"57";"module.training_block2.exec-5005.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
