"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-3463.conditionType";"session.node-5170.blockOrder";"session.node-5170.IATorder";"session.node-5170.keyOrder";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime"
"Yr2prac_ams";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:33:56.631";"";"0";"1";"1";"1";"0";"14";"13";"module.GoNoGopractice.exec-2830.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;"1951";"2014-02-13 13:35:46.908";"3";"1";"FINISHED";"RIGHT";"success";"630";"0";"2014-02-13 13:35:44.956";"1";;;;;;;;;;
"Yr2prac_ams";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:33:56.631";"";"0";"1";"1";"1";"0";"15";"14";"module.GoNoGopractice.exec-2830.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;"1952";"2014-02-13 13:35:50.184";"27";"1";"FINISHED";"NONE";"success";"0";"1";"2014-02-13 13:35:48.232";"3";;;;;;;;;;
"Yr2prac_ams";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:33:56.631";"";"0";"1";"1";"1";"0";"16";"15";"module.training_block1.exec-3124.GoNoGo1";"1251";"2014-02-13 13:35:56.745";"23";"0";"FINISHED";"NONE";"success";"0";"1";"2014-02-13 13:35:55.493";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ams";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:33:56.631";"";"0";"1";"1";"1";"0";"17";"16";"module.training_block1.exec-3124.GoNoGo1";"1249";"2014-02-13 13:35:59.359";"31";"1";"FINISHED";"RIGHT";"success";"353";"0";"2014-02-13 13:35:58.109";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ams";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:33:56.631";"";"0";"1";"1";"1";"0";"18";"17";"module.training_block1.exec-3124.GoNoGo1";"1250";"2014-02-13 13:36:01.952";"1";"1";"FINISHED";"RIGHT";"failure";"508";"1";"2014-02-13 13:36:00.702";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ams";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:33:56.631";"";"0";"1";"1";"1";"0";"19";"18";"module.training_block1.exec-3124.GoNoGo1";"1250";"2014-02-13 13:36:04.540";"24";"1";"FINISHED";"RIGHT";"success";"432";"0";"2014-02-13 13:36:03.290";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ams";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:33:56.631";"";"0";"1";"1";"1";"0";"20";"19";"module.training_block1.exec-3124.GoNoGo1";"1250";"2014-02-13 13:36:07.123";"33";"0";"FINISHED";"NONE";"success";"0";"1";"2014-02-13 13:36:05.873";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ams";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:33:56.631";"";"0";"1";"1";"1";"0";"21";"20";"module.training_block1.exec-3124.GoNoGo1";"1249";"2014-02-13 13:36:09.686";"13";"1";"FINISHED";"RIGHT";"success";"375";"0";"2014-02-13 13:36:08.436";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ams";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:33:56.631";"";"0";"1";"1";"1";"0";"22";"21";"module.training_block1.exec-3124.GoNoGo1";"1250";"2014-02-13 13:36:12.247";"9";"1";"FINISHED";"RIGHT";"success";"705";"0";"2014-02-13 13:36:10.997";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ams";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:33:56.631";"";"0";"1";"1";"1";"0";"23";"22";"module.training_block1.exec-3124.GoNoGo1";"1249";"2014-02-13 13:36:14.810";"32";"0";"FINISHED";"LEFT";"failure";"569";"1";"2014-02-13 13:36:13.560";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ams";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:33:56.631";"";"0";"1";"1";"1";"0";"24";"23";"module.training_block1.exec-3124.GoNoGo1";"1249";"2014-02-13 13:36:17.372";"4";"1";"FINISHED";"RIGHT";"success";"385";"0";"2014-02-13 13:36:16.122";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ams";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:33:56.631";"";"0";"1";"1";"1";"0";"25";"24";"module.training_block1.exec-3124.GoNoGo1";"1249";"2014-02-13 13:36:19.977";"11";"0";"FINISHED";"LEFT";"success";"588";"0";"2014-02-13 13:36:18.727";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ams";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:33:56.631";"";"0";"1";"1";"1";"0";"26";"25";"module.training_block1.exec-3124.GoNoGo1";"1250";"2014-02-13 13:36:22.579";"35";"0";"FINISHED";"LEFT";"success";"350";"0";"2014-02-13 13:36:21.329";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ams";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:33:56.631";"";"0";"1";"1";"1";"0";"27";"26";"module.training_block1.exec-3124.GoNoGo1";"1249";"2014-02-13 13:36:25.107";"3";"1";"FINISHED";"RIGHT";"failure";"339";"1";"2014-02-13 13:36:23.857";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ams";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:33:56.631";"";"0";"1";"1";"1";"0";"28";"27";"module.training_block1.exec-3124.GoNoGo1";"1250";"2014-02-13 13:36:27.660";"6";"1";"FINISHED";"NONE";"success";"0";"1";"2014-02-13 13:36:26.410";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ams";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:33:56.631";"";"0";"1";"1";"1";"0";"29";"28";"module.training_block1.exec-3124.GoNoGo1";"1250";"2014-02-13 13:36:30.219";"18";"1";"FINISHED";"NONE";"success";"0";"1";"2014-02-13 13:36:28.969";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ams";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:33:56.631";"";"0";"1";"1";"1";"0";"30";"29";"module.training_block1.exec-3124.GoNoGo1";"1250";"2014-02-13 13:36:32.815";"7";"0";"FINISHED";"NONE";"success";"0";"1";"2014-02-13 13:36:31.565";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ams";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:33:56.631";"";"0";"1";"1";"1";"0";"31";"30";"module.training_block1.exec-3124.GoNoGo1";"1249";"2014-02-13 13:36:35.375";"2";"1";"FINISHED";"NONE";"success";"0";"1";"2014-02-13 13:36:34.124";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ams";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:33:56.631";"";"0";"1";"1";"1";"0";"32";"31";"module.training_block1.exec-3124.GoNoGo1";"1250";"2014-02-13 13:36:37.932";"14";"0";"FINISHED";"NONE";"success";"0";"1";"2014-02-13 13:36:36.681";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ams";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:33:56.631";"";"0";"1";"1";"1";"0";"33";"32";"module.training_block1.exec-3124.GoNoGo1";"1249";"2014-02-13 13:36:40.487";"34";"0";"FINISHED";"NONE";"success";"0";"1";"2014-02-13 13:36:39.237";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ams";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:33:56.631";"";"0";"1";"1";"1";"0";"34";"33";"module.training_block1.exec-3124.GoNoGo1";"1249";"2014-02-13 13:36:43.046";"21";"1";"FINISHED";"NONE";"success";"0";"1";"2014-02-13 13:36:41.796";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ams";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:33:56.631";"";"0";"1";"1";"1";"0";"35";"34";"module.training_block1.exec-3124.GoNoGo1";"1250";"2014-02-13 13:36:45.627";"19";"1";"FINISHED";"NONE";"success";"0";"1";"2014-02-13 13:36:44.377";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ams";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:33:56.631";"";"0";"1";"1";"1";"0";"36";"35";"module.training_block1.exec-3124.GoNoGo1";"1249";"2014-02-13 13:36:48.207";"15";"0";"FINISHED";"LEFT";"success";"422";"0";"2014-02-13 13:36:46.957";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ams";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:33:56.631";"";"0";"1";"1";"1";"0";"37";"36";"module.training_block1.exec-3124.GoNoGo1";"1249";"2014-02-13 13:36:50.804";"28";"1";"FINISHED";"RIGHT";"success";"498";"0";"2014-02-13 13:36:49.554";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ams";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:33:56.631";"";"0";"1";"1";"1";"0";"38";"37";"module.training_block1.exec-3124.GoNoGo1";"1250";"2014-02-13 13:36:53.382";"22";"1";"FINISHED";"RIGHT";"success";"550";"0";"2014-02-13 13:36:52.131";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ams";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:33:56.631";"";"0";"1";"1";"1";"0";"39";"38";"module.training_block1.exec-3124.GoNoGo1";"1250";"2014-02-13 13:36:55.960";"8";"0";"FINISHED";"NONE";"success";"0";"1";"2014-02-13 13:36:54.710";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ams";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:33:56.631";"";"0";"1";"1";"1";"0";"40";"39";"module.training_block1.exec-3124.GoNoGo1";"1250";"2014-02-13 13:36:58.561";"29";"1";"FINISHED";"RIGHT";"success";"604";"0";"2014-02-13 13:36:57.311";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ams";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:33:56.631";"";"0";"1";"1";"1";"0";"41";"40";"module.training_block1.exec-3124.GoNoGo1";"1249";"2014-02-13 13:37:01.142";"12";"0";"FINISHED";"LEFT";"success";"466";"0";"2014-02-13 13:36:59.892";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ams";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:33:56.631";"";"0";"1";"1";"1";"0";"42";"41";"module.training_block1.exec-3124.GoNoGo1";"1249";"2014-02-13 13:37:03.686";"30";"0";"FINISHED";"LEFT";"success";"397";"0";"2014-02-13 13:37:02.436";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ams";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:33:56.631";"";"0";"1";"1";"1";"0";"43";"42";"module.training_block1.exec-3124.GoNoGo1";"1250";"2014-02-13 13:37:06.264";"16";"1";"FINISHED";"RIGHT";"success";"548";"0";"2014-02-13 13:37:05.014";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ams";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:33:56.631";"";"0";"1";"1";"1";"0";"44";"43";"module.training_block1.exec-3124.GoNoGo1";"1250";"2014-02-13 13:37:08.844";"10";"0";"FINISHED";"LEFT";"success";"374";"0";"2014-02-13 13:37:07.593";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ams";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:33:56.631";"";"0";"1";"1";"1";"0";"45";"44";"module.training_block1.exec-3124.GoNoGo1";"1249";"2014-02-13 13:37:11.415";"20";"0";"FINISHED";"LEFT";"failure";"422";"1";"2014-02-13 13:37:10.165";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ams";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:33:56.631";"";"0";"1";"1";"1";"0";"46";"45";"module.training_block1.exec-3124.GoNoGo1";"1249";"2014-02-13 13:37:13.970";"27";"1";"FINISHED";"RIGHT";"success";"377";"0";"2014-02-13 13:37:12.720";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ams";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:33:56.631";"";"0";"1";"1";"1";"0";"47";"46";"module.training_block1.exec-3124.GoNoGo1";"1249";"2014-02-13 13:37:16.525";"0";"0";"FINISHED";"NONE";"success";"0";"1";"2014-02-13 13:37:15.275";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ams";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:33:56.631";"";"0";"1";"1";"1";"0";"48";"47";"module.training_block1.exec-3124.GoNoGo1";"1249";"2014-02-13 13:37:19.114";"5";"0";"FINISHED";"NONE";"success";"0";"1";"2014-02-13 13:37:17.864";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ams";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:33:56.631";"";"0";"1";"1";"1";"0";"49";"48";"module.training_block1.exec-3124.GoNoGo1";"1249";"2014-02-13 13:37:21.703";"17";"0";"FINISHED";"LEFT";"success";"379";"0";"2014-02-13 13:37:20.453";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ams";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:33:56.631";"";"0";"1";"1";"1";"0";"50";"49";"module.training_block1.exec-3124.GoNoGo1";"1249";"2014-02-13 13:37:24.266";"26";"0";"FINISHED";"LEFT";"success";"506";"0";"2014-02-13 13:37:23.016";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ams";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:33:56.631";"";"0";"1";"1";"1";"0";"51";"50";"module.training_block1.exec-3124.GoNoGo1";"1249";"2014-02-13 13:37:26.848";"25";"1";"FINISHED";"RIGHT";"failure";"349";"1";"2014-02-13 13:37:25.598";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ams";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:33:56.631";"";"0";"1";"1";"1";"0";"52";"51";"module.training_block2.exec-9866.GoNoGo2";;;;;;;;;;;;"1250";"2014-02-13 13:37:42.831";"7";"1";"FINISHED";"RIGHT";"failure";"389";"1";"2014-02-13 13:37:41.581";"1";;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ams";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:33:56.631";"";"0";"1";"1";"1";"0";"53";"52";"module.training_block2.exec-9866.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-13 13:37:45.374";"3";"1";"FINISHED";"NONE";"success";"0";"1";"2014-02-13 13:37:44.123";"1";;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ams";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:33:56.631";"";"0";"1";"1";"1";"0";"54";"53";"module.training_block2.exec-9866.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-13 13:37:47.910";"9";"0";"FINISHED";"LEFT";"success";"821";"0";"2014-02-13 13:37:46.660";"2";;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ams";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 13:33:56.631";"";"0";"1";"1";"1";"0";"55";"54";"module.training_block2.exec-9866.GoNoGo2";;;;;;;;;;;;"1250";"2014-02-13 13:37:50.451";"12";"1";"FINISHED";"RIGHT";"success";"373";"0";"2014-02-13 13:37:49.200";"2";;;;;;;;;;;;;;;;;;;;;
