"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-4310.conditionType";"session.node-7929.blockOrder";"session.node-7929.IATorder";"session.node-7929.keyOrder";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime"
"highlighter";"1995";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 16:44:43.543";"2015-03-09 16:49:55.528";"1";"1";"0";"1";"1";"11";"10";"module.GoNoGopractice.exec-6499.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;"1956";"2015-03-09 16:46:11.171";"34";"0";"FINISHED";"LEFT";"success";"353";"0";"2015-03-09 16:46:09.203";"3";;;;;;;;;;
"highlighter";"1995";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 16:44:43.543";"2015-03-09 16:49:55.528";"1";"1";"0";"1";"1";"12";"11";"module.GoNoGopractice.exec-6499.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;"1952";"2015-03-09 16:46:14.486";"23";"1";"FINISHED";"RIGHT";"success";"949";"0";"2015-03-09 16:46:12.533";"3";;;;;;;;;;
"highlighter";"1995";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 16:44:43.543";"2015-03-09 16:49:55.528";"1";"1";"0";"1";"1";"13";"12";"module.GoNoGopractice.exec-6499.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;"1955";"2015-03-09 16:46:17.788";"13";"0";"FINISHED";"LEFT";"failure";"415";"1";"2015-03-09 16:46:15.831";"2";;;;;;;;;;
"highlighter";"1995";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 16:44:43.543";"2015-03-09 16:49:55.528";"1";"1";"0";"1";"1";"14";"13";"module.GoNoGopractice.exec-6499.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;"1960";"2015-03-09 16:46:21.127";"3";"1";"FINISHED";"NONE";"failure";"0";"0";"2015-03-09 16:46:19.154";"1";;;;;;;;;;
"highlighter";"1995";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 16:44:43.543";"2015-03-09 16:49:55.528";"1";"1";"0";"1";"1";"15";"14";"module.GoNoGopractice.exec-6499.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;"1956";"2015-03-09 16:46:24.429";"27";"1";"FINISHED";"NONE";"success";"0";"1";"2015-03-09 16:46:22.461";"3";;;;;;;;;;
"highlighter";"1995";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 16:44:43.543";"2015-03-09 16:49:55.528";"1";"1";"0";"1";"1";"16";"15";"module.training_block1.exec-2048.GoNoGo1";"1264";"2015-03-09 16:46:35.686";"NST_correctLoc";"22";"0";"FINISHED";"LEFT";"success";"648";"0";"2015-03-09 16:46:34.422";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"highlighter";"1995";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 16:44:43.543";"2015-03-09 16:49:55.528";"1";"1";"0";"1";"1";"17";"16";"module.training_block1.exec-2048.GoNoGo1";"1252";"2015-03-09 16:46:38.301";"NST_correctLoc";"33";"1";"FINISHED";"RIGHT";"success";"342";"0";"2015-03-09 16:46:37.048";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"highlighter";"1995";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 16:44:43.543";"2015-03-09 16:49:55.528";"1";"1";"0";"1";"1";"18";"17";"module.training_block1.exec-2048.GoNoGo1";"1249";"2015-03-09 16:46:40.906";"ST_failedStop";"5";"0";"FINISHED";"LEFT";"failure";"384";"1";"2015-03-09 16:46:39.655";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"highlighter";"1995";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 16:44:43.543";"2015-03-09 16:49:55.528";"1";"1";"0";"1";"1";"19";"18";"module.training_block1.exec-2048.GoNoGo1";"1258";"2015-03-09 16:46:43.517";"NST_correctLoc";"26";"0";"FINISHED";"LEFT";"success";"343";"0";"2015-03-09 16:46:42.259";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"highlighter";"1995";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 16:44:43.543";"2015-03-09 16:49:55.528";"1";"1";"0";"1";"1";"20";"19";"module.training_block1.exec-2048.GoNoGo1";"1250";"2015-03-09 16:46:46.117";"ST_failedStop";"0";"0";"FINISHED";"LEFT";"failure";"372";"1";"2015-03-09 16:46:44.854";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"highlighter";"1995";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 16:44:43.543";"2015-03-09 16:49:55.528";"1";"1";"0";"1";"1";"21";"20";"module.training_block1.exec-2048.GoNoGo1";"1251";"2015-03-09 16:46:48.728";"NST_correctLoc";"23";"1";"FINISHED";"RIGHT";"success";"329";"0";"2015-03-09 16:46:47.477";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"highlighter";"1995";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 16:44:43.543";"2015-03-09 16:49:55.528";"1";"1";"0";"1";"1";"22";"21";"module.training_block1.exec-2048.GoNoGo1";"1236";"2015-03-09 16:46:51.305";"NST_correctLoc";"15";"1";"FINISHED";"RIGHT";"success";"357";"0";"2015-03-09 16:46:50.054";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"highlighter";"1995";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 16:44:43.543";"2015-03-09 16:49:55.528";"1";"1";"0";"1";"1";"23";"22";"module.training_block1.exec-2048.GoNoGo1";"1261";"2015-03-09 16:46:53.901";"ST_failedStop";"3";"0";"FINISHED";"LEFT";"failure";"363";"1";"2015-03-09 16:46:52.639";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"highlighter";"1995";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 16:44:43.543";"2015-03-09 16:49:55.528";"1";"1";"0";"1";"1";"24";"23";"module.training_block1.exec-2048.GoNoGo1";"1254";"2015-03-09 16:46:56.502";"NST_correctLoc";"12";"1";"FINISHED";"RIGHT";"success";"296";"0";"2015-03-09 16:46:55.238";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"highlighter";"1995";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 16:44:43.543";"2015-03-09 16:49:55.528";"1";"1";"0";"1";"1";"25";"24";"module.training_block1.exec-2048.GoNoGo1";"1250";"2015-03-09 16:46:59.098";"ST_failedStop";"4";"0";"FINISHED";"LEFT";"failure";"289";"1";"2015-03-09 16:46:57.847";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"highlighter";"1995";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 16:44:43.543";"2015-03-09 16:49:55.528";"1";"1";"0";"1";"1";"26";"25";"module.training_block1.exec-2048.GoNoGo1";"1239";"2015-03-09 16:47:01.704";"NST_correctLoc";"11";"0";"FINISHED";"LEFT";"success";"310";"0";"2015-03-09 16:47:00.453";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"highlighter";"1995";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 16:44:43.543";"2015-03-09 16:49:55.528";"1";"1";"0";"1";"1";"27";"26";"module.training_block1.exec-2048.GoNoGo1";"1241";"2015-03-09 16:47:04.288";"ST_failedStop";"8";"1";"FINISHED";"RIGHT";"failure";"342";"1";"2015-03-09 16:47:03.038";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"highlighter";"1995";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 16:44:43.543";"2015-03-09 16:49:55.528";"1";"1";"0";"1";"1";"28";"27";"module.training_block1.exec-2048.GoNoGo1";"1252";"2015-03-09 16:47:06.885";"NST_correctLoc";"17";"0";"FINISHED";"LEFT";"success";"316";"0";"2015-03-09 16:47:05.633";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"highlighter";"1995";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 16:44:43.543";"2015-03-09 16:49:55.528";"1";"1";"0";"1";"1";"29";"28";"module.training_block1.exec-2048.GoNoGo1";"1251";"2015-03-09 16:47:09.480";"ST_failedStop";"25";"0";"FINISHED";"LEFT";"failure";"328";"1";"2015-03-09 16:47:08.229";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"highlighter";"1995";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 16:44:43.543";"2015-03-09 16:49:55.528";"1";"1";"0";"1";"1";"30";"29";"module.training_block1.exec-2048.GoNoGo1";"1253";"2015-03-09 16:47:12.068";"ST_failedStop";"7";"0";"FINISHED";"LEFT";"failure";"321";"1";"2015-03-09 16:47:10.815";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"highlighter";"1995";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 16:44:43.543";"2015-03-09 16:49:55.528";"1";"1";"0";"1";"1";"31";"30";"module.training_block1.exec-2048.GoNoGo1";"1256";"2015-03-09 16:47:14.685";"ST_failedStop";"32";"1";"FINISHED";"RIGHT";"failure";"335";"1";"2015-03-09 16:47:13.428";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"highlighter";"1995";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 16:44:43.543";"2015-03-09 16:49:55.528";"1";"1";"0";"1";"1";"32";"31";"module.training_block1.exec-2048.GoNoGo1";"1263";"2015-03-09 16:47:17.284";"ST_failedStop";"30";"1";"FINISHED";"RIGHT";"failure";"335";"1";"2015-03-09 16:47:16.022";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"highlighter";"1995";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 16:44:43.543";"2015-03-09 16:49:55.528";"1";"1";"0";"1";"1";"33";"32";"module.training_block1.exec-2048.GoNoGo1";"1261";"2015-03-09 16:47:19.883";"NST_correctLoc";"18";"0";"FINISHED";"LEFT";"success";"340";"0";"2015-03-09 16:47:18.622";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"highlighter";"1995";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 16:44:43.543";"2015-03-09 16:49:55.528";"1";"1";"0";"1";"1";"34";"33";"module.training_block1.exec-2048.GoNoGo1";"1251";"2015-03-09 16:47:22.484";"NST_correctLoc";"20";"0";"FINISHED";"LEFT";"success";"314";"0";"2015-03-09 16:47:21.232";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"highlighter";"1995";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 16:44:43.543";"2015-03-09 16:49:55.528";"1";"1";"0";"1";"1";"35";"34";"module.training_block1.exec-2048.GoNoGo1";"1254";"2015-03-09 16:47:25.084";"NST_correctLoc";"28";"1";"FINISHED";"RIGHT";"success";"294";"0";"2015-03-09 16:47:23.829";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"highlighter";"1995";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 16:44:43.543";"2015-03-09 16:49:55.528";"1";"1";"0";"1";"1";"36";"35";"module.training_block1.exec-2048.GoNoGo1";"1250";"2015-03-09 16:47:27.674";"NST_correctLoc";"13";"1";"FINISHED";"RIGHT";"success";"312";"0";"2015-03-09 16:47:26.424";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"highlighter";"1995";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 16:44:43.543";"2015-03-09 16:49:55.528";"1";"1";"0";"1";"1";"37";"36";"module.training_block1.exec-2048.GoNoGo1";"1263";"2015-03-09 16:47:30.284";"ST_failedStop";"34";"0";"FINISHED";"LEFT";"failure";"291";"1";"2015-03-09 16:47:29.021";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"highlighter";"1995";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 16:44:43.543";"2015-03-09 16:49:55.528";"1";"1";"0";"1";"1";"38";"37";"module.training_block1.exec-2048.GoNoGo1";"1250";"2015-03-09 16:47:32.873";"ST_failedStop";"21";"0";"FINISHED";"LEFT";"failure";"316";"1";"2015-03-09 16:47:31.621";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"highlighter";"1995";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 16:44:43.543";"2015-03-09 16:49:55.528";"1";"1";"0";"1";"1";"39";"38";"module.training_block1.exec-2048.GoNoGo1";"1241";"2015-03-09 16:47:35.452";"NST_correctLoc";"9";"1";"FINISHED";"RIGHT";"success";"285";"0";"2015-03-09 16:47:34.199";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"highlighter";"1995";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 16:44:43.543";"2015-03-09 16:49:55.528";"1";"1";"0";"1";"1";"40";"39";"module.training_block1.exec-2048.GoNoGo1";"1255";"2015-03-09 16:47:38.052";"NST_correctLoc";"14";"1";"FINISHED";"RIGHT";"success";"330";"0";"2015-03-09 16:47:36.793";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"highlighter";"1995";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 16:44:43.543";"2015-03-09 16:49:55.528";"1";"1";"0";"1";"1";"41";"40";"module.training_block1.exec-2048.GoNoGo1";"1239";"2015-03-09 16:47:40.649";"NST_correctLoc";"10";"1";"FINISHED";"RIGHT";"success";"290";"0";"2015-03-09 16:47:39.398";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"highlighter";"1995";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 16:44:43.543";"2015-03-09 16:49:55.528";"1";"1";"0";"1";"1";"42";"41";"module.training_block1.exec-2048.GoNoGo1";"1240";"2015-03-09 16:47:43.224";"ST_failedStop";"1";"1";"FINISHED";"RIGHT";"failure";"313";"1";"2015-03-09 16:47:41.974";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"highlighter";"1995";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 16:44:43.543";"2015-03-09 16:49:55.528";"1";"1";"0";"1";"1";"43";"42";"module.training_block1.exec-2048.GoNoGo1";"1244";"2015-03-09 16:47:45.804";"ST_failedStop";"24";"0";"FINISHED";"LEFT";"failure";"334";"1";"2015-03-09 16:47:44.553";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"highlighter";"1995";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 16:44:43.543";"2015-03-09 16:49:55.528";"1";"1";"0";"1";"1";"44";"43";"module.training_block1.exec-2048.GoNoGo1";"1255";"2015-03-09 16:47:48.399";"ST_failedStop";"35";"1";"FINISHED";"RIGHT";"failure";"295";"1";"2015-03-09 16:47:47.136";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"highlighter";"1995";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 16:44:43.543";"2015-03-09 16:49:55.528";"1";"1";"0";"1";"1";"45";"44";"module.training_block1.exec-2048.GoNoGo1";"1253";"2015-03-09 16:47:50.999";"NST_correctLoc";"16";"0";"FINISHED";"LEFT";"success";"335";"0";"2015-03-09 16:47:49.745";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"highlighter";"1995";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 16:44:43.543";"2015-03-09 16:49:55.528";"1";"1";"0";"1";"1";"46";"45";"module.training_block1.exec-2048.GoNoGo1";"1249";"2015-03-09 16:47:53.572";"ST_failedStop";"6";"1";"FINISHED";"RIGHT";"failure";"285";"1";"2015-03-09 16:47:52.321";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"highlighter";"1995";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 16:44:43.543";"2015-03-09 16:49:55.528";"1";"1";"0";"1";"1";"47";"46";"module.training_block1.exec-2048.GoNoGo1";"1264";"2015-03-09 16:47:56.184";"ST_failedStop";"2";"0";"FINISHED";"LEFT";"failure";"277";"1";"2015-03-09 16:47:54.920";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"highlighter";"1995";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 16:44:43.543";"2015-03-09 16:49:55.528";"1";"1";"0";"1";"1";"48";"47";"module.training_block1.exec-2048.GoNoGo1";"1252";"2015-03-09 16:47:58.783";"ST_failedStop";"31";"1";"FINISHED";"RIGHT";"failure";"256";"1";"2015-03-09 16:47:57.531";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"highlighter";"1995";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 16:44:43.543";"2015-03-09 16:49:55.528";"1";"1";"0";"1";"1";"49";"48";"module.training_block1.exec-2048.GoNoGo1";"1255";"2015-03-09 16:48:01.383";"ST_failedStop";"29";"1";"FINISHED";"RIGHT";"failure";"279";"1";"2015-03-09 16:48:00.127";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
