"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-4312.DevalQorder";"session.node-5463.conditionType";"session.node-6045.conditionType";"session.node-7832.DevalQorder";"trial.id";"trial.index";"trial.name";"trial.deval1.durationTime";"trial.deval1.endTime";"trial.deval1.icon";"trial.deval1.Resp_Attractive";"trial.deval1.Resp_Eat";"trial.deval1.Resp_Taste";"trial.deval1.RT_Attractive";"trial.deval1.RT_Eat";"trial.deval1.RT_Taste";"trial.deval1.startTime";"trial.deval1.stimulus type";"trial.devalPractice.durationTime";"trial.devalPractice.endTime";"trial.devalPractice.icon";"trial.devalPractice.Resp_Attractive";"trial.devalPractice.Resp_Eat";"trial.devalPractice.Resp_Taste";"trial.devalPractice.RT_Attractive";"trial.devalPractice.RT_Eat";"trial.devalPractice.RT_Taste";"trial.devalPractice.startTime";"trial.devalPractice.stimulus type";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime"
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"31";"30";"module.training_block1.exec-8427.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-06 00:18:22.522";"NST_correctLoc";"11";"1";"FINISHED";"RIGHT";"success";"601";"0";"2014-10-06 00:18:21.272";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"32";"31";"module.training_block1.exec-8427.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-10-06 00:18:25.092";"ST_correctStop";"6";"0";"FINISHED";"NONE";"success";"0";"1";"2014-10-06 00:18:23.842";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"33";"32";"module.training_block1.exec-8427.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-10-06 00:18:27.661";"ST_correctStop";"18";"1";"FINISHED";"NONE";"success";"0";"1";"2014-10-06 00:18:26.410";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"34";"33";"module.training_block1.exec-8427.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-06 00:18:30.242";"ST_correctStop";"0";"0";"FINISHED";"NONE";"success";"0";"1";"2014-10-06 00:18:28.991";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"35";"34";"module.training_block1.exec-8427.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-10-06 00:18:32.810";"NST_correctLoc";"14";"0";"FINISHED";"LEFT";"success";"668";"0";"2014-10-06 00:18:31.560";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"36";"35";"module.training_block1.exec-8427.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-10-06 00:18:35.379";"NST_correctLoc";"26";"1";"FINISHED";"RIGHT";"success";"642";"0";"2014-10-06 00:18:34.129";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"37";"36";"module.training_block1.exec-8427.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-10-06 00:18:37.948";"ST_correctStop";"21";"0";"FINISHED";"NONE";"success";"0";"1";"2014-10-06 00:18:36.698";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"38";"37";"module.training_block1.exec-8427.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-10-06 00:18:40.529";"NST_correctLoc";"16";"0";"FINISHED";"LEFT";"success";"550";"0";"2014-10-06 00:18:39.279";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"39";"38";"module.training_block1.exec-8427.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-06 00:18:43.107";"NST_correctLoc";"17";"1";"FINISHED";"RIGHT";"success";"633";"0";"2014-10-06 00:18:41.857";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"40";"39";"module.training_block1.exec-8427.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-06 00:18:45.677";"ST_correctStop";"34";"0";"FINISHED";"NONE";"success";"0";"1";"2014-10-06 00:18:44.427";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"41";"40";"module.training_block1.exec-8427.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-10-06 00:18:48.243";"ST_correctStop";"30";"1";"FINISHED";"NONE";"success";"0";"1";"2014-10-06 00:18:46.993";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"42";"41";"module.training_block1.exec-8427.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-06 00:18:50.821";"ST_correctStop";"7";"1";"FINISHED";"NONE";"success";"0";"1";"2014-10-06 00:18:49.571";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"43";"42";"module.training_block1.exec-8427.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-10-06 00:18:53.400";"ST_correctStop";"32";"0";"FINISHED";"NONE";"success";"0";"1";"2014-10-06 00:18:52.150";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"44";"43";"module.training_block1.exec-8427.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-06 00:18:55.975";"NST_correctLoc";"33";"1";"FINISHED";"RIGHT";"success";"693";"0";"2014-10-06 00:18:54.724";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"45";"44";"module.training_block1.exec-8427.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-10-06 00:18:58.556";"ST_correctStop";"3";"1";"FINISHED";"NONE";"success";"0";"1";"2014-10-06 00:18:57.305";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"46";"45";"module.training_block1.exec-8427.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-06 00:19:01.134";"ST_correctStop";"35";"0";"FINISHED";"NONE";"success";"0";"1";"2014-10-06 00:18:59.884";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"47";"46";"module.training_block1.exec-8427.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-06 00:19:03.707";"ST_correctStop";"5";"0";"FINISHED";"NONE";"success";"0";"1";"2014-10-06 00:19:02.457";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"48";"47";"module.training_block1.exec-8427.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-10-06 00:19:06.283";"NST_correctLoc";"29";"1";"FINISHED";"RIGHT";"success";"944";"0";"2014-10-06 00:19:05.032";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"49";"48";"module.training_block1.exec-8427.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-06 00:19:08.857";"ST_correctStop";"19";"0";"FINISHED";"NONE";"success";"0";"1";"2014-10-06 00:19:07.607";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"50";"49";"module.training_block1.exec-8427.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-06 00:19:11.429";"ST_correctStop";"1";"0";"FINISHED";"NONE";"success";"0";"1";"2014-10-06 00:19:10.179";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"51";"50";"module.training_block1.exec-8427.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-06 00:19:14.003";"ST_correctStop";"4";"1";"FINISHED";"NONE";"success";"0";"1";"2014-10-06 00:19:12.753";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"52";"51";"module.training_block2.exec-8496.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-06 00:19:25.229";"NST_correctLoc";"33";"1";"FINISHED";"RIGHT";"success";"503";"0";"2014-10-06 00:19:23.978";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"53";"52";"module.training_block2.exec-8496.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-06 00:19:27.792";"NST_correctLoc";"28";"1";"FINISHED";"RIGHT";"success";"419";"0";"2014-10-06 00:19:26.541";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"54";"53";"module.training_block2.exec-8496.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-10-06 00:19:30.354";"NST_correctLoc";"31";"1";"FINISHED";"RIGHT";"success";"443";"0";"2014-10-06 00:19:29.104";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"55";"54";"module.training_block2.exec-8496.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-10-06 00:19:32.917";"NST_correctLoc";"17";"1";"FINISHED";"RIGHT";"success";"426";"0";"2014-10-06 00:19:31.667";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"56";"55";"module.training_block2.exec-8496.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-06 00:19:35.480";"NST_correctLoc";"26";"1";"FINISHED";"RIGHT";"success";"449";"0";"2014-10-06 00:19:34.230";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"57";"56";"module.training_block2.exec-8496.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-06 00:19:38.042";"ST_correctStop";"7";"0";"FINISHED";"NONE";"success";"0";"1";"2014-10-06 00:19:36.792";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"58";"57";"module.training_block2.exec-8496.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-06 00:19:40.602";"NST_correctLoc";"15";"0";"FINISHED";"LEFT";"success";"610";"0";"2014-10-06 00:19:39.351";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"59";"58";"module.training_block2.exec-8496.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-06 00:19:43.166";"ST_correctStop";"2";"1";"FINISHED";"NONE";"success";"0";"1";"2014-10-06 00:19:41.915";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"60";"59";"module.training_block2.exec-8496.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-10-06 00:19:45.726";"ST_correctStop";"18";"1";"FINISHED";"NONE";"success";"0";"1";"2014-10-06 00:19:44.476";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"61";"60";"module.training_block2.exec-8496.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-06 00:19:48.288";"NST_correctLoc";"9";"1";"FINISHED";"RIGHT";"success";"606";"0";"2014-10-06 00:19:47.038";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"62";"61";"module.training_block2.exec-8496.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-10-06 00:19:50.866";"NST_correctLoc";"29";"0";"FINISHED";"LEFT";"success";"500";"0";"2014-10-06 00:19:49.615";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"63";"62";"module.training_block2.exec-8496.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-06 00:19:53.429";"ST_correctStop";"0";"1";"FINISHED";"NONE";"success";"0";"1";"2014-10-06 00:19:52.179";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"64";"63";"module.training_block2.exec-8496.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-06 00:19:55.992";"NST_correctLoc";"12";"0";"FINISHED";"LEFT";"success";"630";"0";"2014-10-06 00:19:54.742";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"65";"64";"module.training_block2.exec-8496.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-10-06 00:19:58.553";"NST_correctLoc";"16";"0";"FINISHED";"LEFT";"success";"573";"0";"2014-10-06 00:19:57.303";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"66";"65";"module.training_block2.exec-8496.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-10-06 00:20:01.114";"ST_correctStop";"8";"0";"FINISHED";"NONE";"success";"0";"1";"2014-10-06 00:19:59.863";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"67";"66";"module.training_block2.exec-8496.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-06 00:20:03.672";"ST_correctStop";"21";"1";"FINISHED";"NONE";"success";"0";"1";"2014-10-06 00:20:02.421";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"68";"67";"module.training_block2.exec-8496.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-10-06 00:20:06.232";"NST_correctLoc";"19";"0";"FINISHED";"LEFT";"success";"593";"0";"2014-10-06 00:20:04.981";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"69";"68";"module.training_block2.exec-8496.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-06 00:20:08.791";"ST_correctStop";"4";"0";"FINISHED";"NONE";"success";"0";"1";"2014-10-06 00:20:07.541";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"70";"69";"module.training_block2.exec-8496.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-06 00:20:11.350";"NST_correctLoc";"20";"1";"FINISHED";"RIGHT";"success";"458";"0";"2014-10-06 00:20:10.100";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"71";"70";"module.training_block2.exec-8496.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-06 00:20:13.908";"NST_correctLoc";"25";"0";"FINISHED";"LEFT";"success";"472";"0";"2014-10-06 00:20:12.658";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"72";"71";"module.training_block2.exec-8496.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-06 00:20:16.467";"NST_correctLoc";"13";"0";"FINISHED";"LEFT";"success";"502";"0";"2014-10-06 00:20:15.216";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"shuan01";"1988";;"Windows 8";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-06 00:15:38.883";"2014-10-06 00:30:44.833";"1";;"1";;"1";"73";"72";"module.training_block2.exec-8496.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-06 00:20:19.027";"ST_correctStop";"23";"0";"FINISHED";"NONE";"success";"0";"1";"2014-10-06 00:20:17.777";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
