"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-1805.DPorder";"session.node-2686.conditionType";"trial.id";"trial.index";"trial.name";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime"
"NBCB";"1994";;"Mac OS X";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-15 21:02:24.291";"2014-02-15 21:03:21.424";"1";"2";"1";"1";"0";"module.GoNoGotutorial.exec-9897.GoNoGo_Tutorial";;;;;;;;;;;;"4000";"2014-02-15 21:02:58.704";"leftResponse";"0";"FINISHED";"NONE";"failure";"0";"0";"2014-02-15 21:02:54.704"
"NBCB";"1994";;"Mac OS X";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-15 21:02:24.291";"2014-02-15 21:03:21.424";"1";"2";"1";"2";"1";"module.GoNoGotutorial.exec-9897.GoNoGo_Tutorial";;;;;;;;;;;;"4000";"2014-02-15 21:03:03.996";"rightResponse";"1";"FINISHED";"RIGHT";"success";"2933";"0";"2014-02-15 21:02:59.996"
"NBCB";"1994";;"Mac OS X";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-15 21:02:24.291";"2014-02-15 21:03:21.424";"1";"2";"1";"3";"2";"module.GoNoGotutorial.exec-9897.GoNoGo_Tutorial";;;;;;;;;;;;"4000";"2014-02-15 21:03:09.284";"signalResponse";"0";"FINISHED";"NONE";"success";"0";"1";"2014-02-15 21:03:05.283"
"NBCB";"1994";;"Mac OS X";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-15 21:02:24.291";"2014-02-15 21:03:21.424";"1";"2";"1";"4";"3";"module.GoNoGopractice.exec-3778.GoNoGo_Practice";"1955";"2014-02-15 21:03:17.260";"18";"0";"FINISHED";"NONE";"failure";"0";"0";"2014-02-15 21:03:15.304";"3";;;;;;;;;;
"NBCB";"1994";;"Mac OS X";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-15 21:02:24.291";"2014-02-15 21:03:21.424";"1";"2";"1";"5";"4";"module.GoNoGopractice.exec-3778.GoNoGo_Practice";"1952";"2014-02-15 21:03:20.510";"21";"1";"FINISHED";"NONE";"failure";"0";"0";"2014-02-15 21:03:18.557";"3";;;;;;;;;;
