"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-2406.conditionType";"session.node-4959.DevalQorder";"session.node-7153.conditionType";"session.node-7729.DevalQorder";"trial.id";"trial.index";"trial.name";"module.devaluation_block1.exec-4190.deval1.durationTime";"module.devaluation_block1.exec-4190.deval1.endTime";"module.devaluation_block1.exec-4190.deval1.icon";"module.devaluation_block1.exec-4190.deval1.Resp_Attractive";"module.devaluation_block1.exec-4190.deval1.Resp_Eat";"module.devaluation_block1.exec-4190.deval1.Resp_Taste";"module.devaluation_block1.exec-4190.deval1.RT_Attractive";"module.devaluation_block1.exec-4190.deval1.RT_Eat";"module.devaluation_block1.exec-4190.deval1.RT_Taste";"module.devaluation_block1.exec-4190.deval1.startTime";"module.devaluation_block1.exec-4190.deval1.stimulus type";"module.devaluation_practice.exec-6635.devalPractice.durationTime";"module.devaluation_practice.exec-6635.devalPractice.endTime";"module.devaluation_practice.exec-6635.devalPractice.icon";"module.devaluation_practice.exec-6635.devalPractice.Resp_Attractive";"module.devaluation_practice.exec-6635.devalPractice.Resp_Eat";"module.devaluation_practice.exec-6635.devalPractice.Resp_Taste";"module.devaluation_practice.exec-6635.devalPractice.RT_Attractive";"module.devaluation_practice.exec-6635.devalPractice.RT_Eat";"module.devaluation_practice.exec-6635.devalPractice.RT_Taste";"module.devaluation_practice.exec-6635.devalPractice.startTime";"module.devaluation_practice.exec-6635.devalPractice.stimulus type";"module.GoNoGopractice.exec-1491.GoNoGo_Practice.durationTime";"module.GoNoGopractice.exec-1491.GoNoGo_Practice.endTime";"module.GoNoGopractice.exec-1491.GoNoGo_Practice.icon";"module.GoNoGopractice.exec-1491.GoNoGo_Practice.location";"module.GoNoGopractice.exec-1491.GoNoGo_Practice.outcome";"module.GoNoGopractice.exec-1491.GoNoGo_Practice.response";"module.GoNoGopractice.exec-1491.GoNoGo_Practice.result";"module.GoNoGopractice.exec-1491.GoNoGo_Practice.RT";"module.GoNoGopractice.exec-1491.GoNoGo_Practice.signal";"module.GoNoGopractice.exec-1491.GoNoGo_Practice.startTime";"module.GoNoGopractice.exec-1491.GoNoGo_Practice.stimulus type";"module.GoNoGopractice.exec-6129.GoNoGo_Practice.durationTime";"module.GoNoGopractice.exec-6129.GoNoGo_Practice.endTime";"module.GoNoGopractice.exec-6129.GoNoGo_Practice.icon";"module.GoNoGopractice.exec-6129.GoNoGo_Practice.location";"module.GoNoGopractice.exec-6129.GoNoGo_Practice.outcome";"module.GoNoGopractice.exec-6129.GoNoGo_Practice.response";"module.GoNoGopractice.exec-6129.GoNoGo_Practice.result";"module.GoNoGopractice.exec-6129.GoNoGo_Practice.RT";"module.GoNoGopractice.exec-6129.GoNoGo_Practice.signal";"module.GoNoGopractice.exec-6129.GoNoGo_Practice.startTime";"module.GoNoGopractice.exec-6129.GoNoGo_Practice.stimulus type";"module.GoNoGotutorial.exec-6449.GoNoGo_Tutorial.durationTime";"module.GoNoGotutorial.exec-6449.GoNoGo_Tutorial.endTime";"module.GoNoGotutorial.exec-6449.GoNoGo_Tutorial.icon";"module.GoNoGotutorial.exec-6449.GoNoGo_Tutorial.location";"module.GoNoGotutorial.exec-6449.GoNoGo_Tutorial.outcome";"module.GoNoGotutorial.exec-6449.GoNoGo_Tutorial.response";"module.GoNoGotutorial.exec-6449.GoNoGo_Tutorial.result";"module.GoNoGotutorial.exec-6449.GoNoGo_Tutorial.RT";"module.GoNoGotutorial.exec-6449.GoNoGo_Tutorial.signal";"module.GoNoGotutorial.exec-6449.GoNoGo_Tutorial.startTime";"module.GoNoGotutorial.exec-9399.GoNoGo_Tutorial.durationTime";"module.GoNoGotutorial.exec-9399.GoNoGo_Tutorial.endTime";"module.GoNoGotutorial.exec-9399.GoNoGo_Tutorial.icon";"module.GoNoGotutorial.exec-9399.GoNoGo_Tutorial.location";"module.GoNoGotutorial.exec-9399.GoNoGo_Tutorial.outcome";"module.GoNoGotutorial.exec-9399.GoNoGo_Tutorial.response";"module.GoNoGotutorial.exec-9399.GoNoGo_Tutorial.result";"module.GoNoGotutorial.exec-9399.GoNoGo_Tutorial.RT";"module.GoNoGotutorial.exec-9399.GoNoGo_Tutorial.signal";"module.GoNoGotutorial.exec-9399.GoNoGo_Tutorial.startTime";"module.training_block1.exec-8334.GoNoGo1.durationTime";"module.training_block1.exec-8334.GoNoGo1.endTime";"module.training_block1.exec-8334.GoNoGo1.Error Type";"module.training_block1.exec-8334.GoNoGo1.icon";"module.training_block1.exec-8334.GoNoGo1.location";"module.training_block1.exec-8334.GoNoGo1.outcome";"module.training_block1.exec-8334.GoNoGo1.response";"module.training_block1.exec-8334.GoNoGo1.result";"module.training_block1.exec-8334.GoNoGo1.RT";"module.training_block1.exec-8334.GoNoGo1.signal";"module.training_block1.exec-8334.GoNoGo1.startTime";"module.training_block1.exec-8334.GoNoGo1.stimulus type";"module.training_block2.exec-9986.GoNoGo2.durationTime";"module.training_block2.exec-9986.GoNoGo2.endTime";"module.training_block2.exec-9986.GoNoGo2.Error Type";"module.training_block2.exec-9986.GoNoGo2.icon";"module.training_block2.exec-9986.GoNoGo2.location";"module.training_block2.exec-9986.GoNoGo2.outcome";"module.training_block2.exec-9986.GoNoGo2.response";"module.training_block2.exec-9986.GoNoGo2.result";"module.training_block2.exec-9986.GoNoGo2.RT";"module.training_block2.exec-9986.GoNoGo2.signal";"module.training_block2.exec-9986.GoNoGo2.startTime";"module.training_block2.exec-9986.GoNoGo2.stimulus type";"module.training_block3.exec-6462.GoNoGo3.durationTime";"module.training_block3.exec-6462.GoNoGo3.endTime";"module.training_block3.exec-6462.GoNoGo3.Error Type";"module.training_block3.exec-6462.GoNoGo3.icon";"module.training_block3.exec-6462.GoNoGo3.location";"module.training_block3.exec-6462.GoNoGo3.outcome";"module.training_block3.exec-6462.GoNoGo3.response";"module.training_block3.exec-6462.GoNoGo3.result";"module.training_block3.exec-6462.GoNoGo3.RT";"module.training_block3.exec-6462.GoNoGo3.signal";"module.training_block3.exec-6462.GoNoGo3.startTime";"module.training_block3.exec-6462.GoNoGo3.stimulus type";"module.training_block4.exec-7731.GoNoGo4.durationTime";"module.training_block4.exec-7731.GoNoGo4.endTime";"module.training_block4.exec-7731.GoNoGo4.Error Type";"module.training_block4.exec-7731.GoNoGo4.icon";"module.training_block4.exec-7731.GoNoGo4.location";"module.training_block4.exec-7731.GoNoGo4.outcome";"module.training_block4.exec-7731.GoNoGo4.response";"module.training_block4.exec-7731.GoNoGo4.result";"module.training_block4.exec-7731.GoNoGo4.RT";"module.training_block4.exec-7731.GoNoGo4.signal";"module.training_block4.exec-7731.GoNoGo4.startTime";"module.training_block4.exec-7731.GoNoGo4.stimulus type"
"201085R";"1985";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"4";"2";"2014-10-02 10:21:40.639";"2014-10-02 10:34:36.168";"1";;"0";"0";;"523";"22";"module.training_block1.exec-8334.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-10-02 10:23:13.816";"NST_correctLoc";"4";"1";"FINISHED";"RIGHT";"success";"315";"0";"2014-10-02 10:23:12.566";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"201085R";"1985";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"4";"2";"2014-10-02 10:21:40.639";"2014-10-02 10:34:36.168";"1";;"0";"0";;"524";"23";"module.training_block1.exec-8334.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-10-02 10:23:16.342";"NST_correctLoc";"22";"0";"FINISHED";"LEFT";"success";"349";"0";"2014-10-02 10:23:15.091";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"201085R";"1985";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"4";"2";"2014-10-02 10:21:40.639";"2014-10-02 10:34:36.168";"1";;"0";"0";;"525";"24";"module.training_block1.exec-8334.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-02 10:23:18.864";"NST_correctLoc";"21";"0";"FINISHED";"LEFT";"success";"468";"0";"2014-10-02 10:23:17.614";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"201085R";"1985";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"4";"2";"2014-10-02 10:21:40.639";"2014-10-02 10:34:36.168";"1";;"0";"0";;"526";"25";"module.training_block1.exec-8334.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-10-02 10:23:21.388";"NST_correctLoc";"17";"1";"FINISHED";"RIGHT";"success";"471";"0";"2014-10-02 10:23:20.138";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"201085R";"1985";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"4";"2";"2014-10-02 10:21:40.639";"2014-10-02 10:34:36.168";"1";;"0";"0";;"527";"26";"module.training_block1.exec-8334.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-10-02 10:23:23.911";"NST_correctLoc";"35";"0";"FINISHED";"LEFT";"success";"380";"0";"2014-10-02 10:23:22.661";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"201085R";"1985";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"4";"2";"2014-10-02 10:21:40.639";"2014-10-02 10:34:36.168";"1";;"0";"0";;"528";"27";"module.training_block1.exec-8334.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-02 10:23:26.435";"NST_correctLoc";"29";"0";"FINISHED";"LEFT";"success";"401";"0";"2014-10-02 10:23:25.185";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"201085R";"1985";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"4";"2";"2014-10-02 10:21:40.639";"2014-10-02 10:34:36.168";"1";;"0";"0";;"529";"28";"module.training_block1.exec-8334.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-10-02 10:23:28.960";"NST_correctLoc";"15";"0";"FINISHED";"LEFT";"success";"356";"0";"2014-10-02 10:23:27.710";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"201085R";"1985";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"4";"2";"2014-10-02 10:21:40.639";"2014-10-02 10:34:36.168";"1";;"0";"0";;"530";"29";"module.training_block1.exec-8334.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-02 10:23:31.480";"NST_correctLoc";"30";"0";"FINISHED";"LEFT";"success";"476";"0";"2014-10-02 10:23:30.230";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"201085R";"1985";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"4";"2";"2014-10-02 10:21:40.639";"2014-10-02 10:34:36.168";"1";;"0";"0";;"531";"30";"module.training_block1.exec-8334.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-02 10:23:34.000";"NST_correctLoc";"34";"1";"FINISHED";"RIGHT";"success";"404";"0";"2014-10-02 10:23:32.750";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"201085R";"1985";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"4";"2";"2014-10-02 10:21:40.639";"2014-10-02 10:34:36.168";"1";;"0";"0";;"532";"31";"module.training_block1.exec-8334.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-10-02 10:23:36.527";"NST_correctLoc";"19";"0";"FINISHED";"LEFT";"success";"374";"0";"2014-10-02 10:23:35.277";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"201085R";"1985";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"4";"2";"2014-10-02 10:21:40.639";"2014-10-02 10:34:36.168";"1";;"0";"0";;"533";"32";"module.training_block1.exec-8334.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-02 10:23:39.047";"NST_correctLoc";"6";"1";"FINISHED";"RIGHT";"success";"366";"0";"2014-10-02 10:23:37.797";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"201085R";"1985";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"4";"2";"2014-10-02 10:21:40.639";"2014-10-02 10:34:36.168";"1";;"0";"0";;"534";"33";"module.training_block1.exec-8334.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-02 10:23:41.571";"NST_correctLoc";"33";"1";"FINISHED";"RIGHT";"success";"434";"0";"2014-10-02 10:23:40.321";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"201085R";"1985";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"4";"2";"2014-10-02 10:21:40.639";"2014-10-02 10:34:36.168";"1";;"0";"0";;"535";"34";"module.training_block1.exec-8334.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-02 10:23:44.092";"NST_correctLoc";"13";"1";"FINISHED";"RIGHT";"success";"424";"0";"2014-10-02 10:23:42.842";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"201085R";"1985";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"4";"2";"2014-10-02 10:21:40.639";"2014-10-02 10:34:36.168";"1";;"0";"0";;"536";"35";"module.training_block1.exec-8334.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-02 10:23:46.613";"NST_correctLoc";"26";"0";"FINISHED";"LEFT";"success";"384";"0";"2014-10-02 10:23:45.363";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"201085R";"1985";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"4";"2";"2014-10-02 10:21:40.639";"2014-10-02 10:34:36.168";"1";;"0";"0";;"537";"36";"module.training_block1.exec-8334.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-02 10:23:49.144";"NST_correctLoc";"20";"0";"FINISHED";"LEFT";"success";"365";"0";"2014-10-02 10:23:47.894";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"201085R";"1985";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"4";"2";"2014-10-02 10:21:40.639";"2014-10-02 10:34:36.168";"1";;"0";"0";;"538";"37";"module.training_block1.exec-8334.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-10-02 10:23:51.668";"NST_correctLoc";"8";"0";"FINISHED";"LEFT";"success";"353";"0";"2014-10-02 10:23:50.418";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"201085R";"1985";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"4";"2";"2014-10-02 10:21:40.639";"2014-10-02 10:34:36.168";"1";;"0";"0";;"539";"38";"module.training_block1.exec-8334.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-02 10:23:54.193";"NST_correctLoc";"1";"0";"FINISHED";"LEFT";"success";"388";"0";"2014-10-02 10:23:52.942";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"201085R";"1985";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"4";"2";"2014-10-02 10:21:40.639";"2014-10-02 10:34:36.168";"1";;"0";"0";;"540";"39";"module.training_block1.exec-8334.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-02 10:23:56.717";"NST_correctLoc";"5";"0";"FINISHED";"LEFT";"success";"393";"0";"2014-10-02 10:23:55.467";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"201085R";"1985";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"4";"2";"2014-10-02 10:21:40.639";"2014-10-02 10:34:36.168";"1";;"0";"0";;"541";"40";"module.training_block1.exec-8334.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-02 10:23:59.237";"NST_correctLoc";"14";"0";"FINISHED";"LEFT";"success";"353";"0";"2014-10-02 10:23:57.987";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"201085R";"1985";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"4";"2";"2014-10-02 10:21:40.639";"2014-10-02 10:34:36.168";"1";;"0";"0";;"542";"41";"module.training_block1.exec-8334.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-10-02 10:24:01.759";"NST_correctLoc";"31";"1";"FINISHED";"RIGHT";"success";"438";"0";"2014-10-02 10:24:00.509";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"201085R";"1985";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"4";"2";"2014-10-02 10:21:40.639";"2014-10-02 10:34:36.168";"1";;"0";"0";;"543";"42";"module.training_block1.exec-8334.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-02 10:24:04.282";"NST_correctLoc";"9";"1";"FINISHED";"RIGHT";"success";"411";"0";"2014-10-02 10:24:03.032";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"201085R";"1985";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"4";"2";"2014-10-02 10:21:40.639";"2014-10-02 10:34:36.168";"1";;"0";"0";;"544";"43";"module.training_block1.exec-8334.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-10-02 10:24:06.805";"NST_correctLoc";"28";"0";"FINISHED";"LEFT";"success";"369";"0";"2014-10-02 10:24:05.555";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"201085R";"1985";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"4";"2";"2014-10-02 10:21:40.639";"2014-10-02 10:34:36.168";"1";;"0";"0";;"545";"44";"module.training_block1.exec-8334.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-02 10:24:09.324";"NST_correctLoc";"18";"0";"FINISHED";"LEFT";"success";"362";"0";"2014-10-02 10:24:08.074";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"201085R";"1985";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"4";"2";"2014-10-02 10:21:40.639";"2014-10-02 10:34:36.168";"1";;"0";"0";;"546";"45";"module.training_block1.exec-8334.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-02 10:24:11.847";"NST_correctLoc";"25";"0";"FINISHED";"LEFT";"success";"447";"0";"2014-10-02 10:24:10.597";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"201085R";"1985";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"4";"2";"2014-10-02 10:21:40.639";"2014-10-02 10:34:36.168";"1";;"0";"0";;"547";"46";"module.training_block1.exec-8334.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-10-02 10:24:14.368";"NST_correctLoc";"12";"0";"FINISHED";"LEFT";"success";"437";"0";"2014-10-02 10:24:13.118";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"201085R";"1985";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"4";"2";"2014-10-02 10:21:40.639";"2014-10-02 10:34:36.168";"1";;"0";"0";;"548";"47";"module.training_block1.exec-8334.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-02 10:24:16.888";"NST_correctLoc";"23";"1";"FINISHED";"RIGHT";"success";"447";"0";"2014-10-02 10:24:15.638";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"201085R";"1985";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"4";"2";"2014-10-02 10:21:40.639";"2014-10-02 10:34:36.168";"1";;"0";"0";;"549";"48";"module.training_block1.exec-8334.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-02 10:24:19.411";"NST_correctLoc";"0";"1";"FINISHED";"RIGHT";"success";"467";"0";"2014-10-02 10:24:18.161";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"201085R";"1985";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"4";"2";"2014-10-02 10:21:40.639";"2014-10-02 10:34:36.168";"1";;"0";"0";;"550";"49";"module.training_block1.exec-8334.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-02 10:24:21.934";"NST_correctLoc";"24";"0";"FINISHED";"LEFT";"success";"328";"0";"2014-10-02 10:24:20.684";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"201085R";"1985";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"4";"2";"2014-10-02 10:21:40.639";"2014-10-02 10:34:36.168";"1";;"0";"0";;"551";"50";"module.training_block1.exec-8334.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-02 10:24:24.453";"NST_correctLoc";"3";"0";"FINISHED";"LEFT";"success";"449";"0";"2014-10-02 10:24:23.203";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"201085R";"1985";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"4";"2";"2014-10-02 10:21:40.639";"2014-10-02 10:34:36.168";"1";;"0";"0";;"552";"51";"module.training_block2.exec-9986.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-02 10:24:35.653";"NST_correctLoc";"7";"0";"FINISHED";"LEFT";"success";"578";"0";"2014-10-02 10:24:34.402";"1";;;;;;;;;;;;;;;;;;;;;;;;
"201085R";"1985";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"4";"2";"2014-10-02 10:21:40.639";"2014-10-02 10:34:36.168";"1";;"0";"0";;"553";"52";"module.training_block2.exec-9986.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-02 10:24:38.173";"NST_correctLoc";"35";"1";"FINISHED";"RIGHT";"success";"346";"0";"2014-10-02 10:24:36.923";"3";;;;;;;;;;;;;;;;;;;;;;;;
"201085R";"1985";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"4";"2";"2014-10-02 10:21:40.639";"2014-10-02 10:34:36.168";"1";;"0";"0";;"554";"53";"module.training_block2.exec-9986.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-02 10:24:40.692";"NST_correctLoc";"16";"1";"FINISHED";"RIGHT";"success";"419";"0";"2014-10-02 10:24:39.442";"2";;;;;;;;;;;;;;;;;;;;;;;;
"201085R";"1985";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"4";"2";"2014-10-02 10:21:40.639";"2014-10-02 10:34:36.168";"1";;"0";"0";;"555";"54";"module.training_block2.exec-9986.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-10-02 10:24:43.215";"NST_correctLoc";"24";"1";"FINISHED";"RIGHT";"success";"376";"0";"2014-10-02 10:24:41.965";"3";;;;;;;;;;;;;;;;;;;;;;;;
"201085R";"1985";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"4";"2";"2014-10-02 10:21:40.639";"2014-10-02 10:34:36.168";"1";;"0";"0";;"556";"55";"module.training_block2.exec-9986.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-02 10:24:45.735";"NST_correctLoc";"2";"1";"FINISHED";"RIGHT";"success";"369";"0";"2014-10-02 10:24:44.484";"1";;;;;;;;;;;;;;;;;;;;;;;;
