"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-3154.conditionType";"session.node-4492.DevalQorder";"trial.id";"trial.index";"trial.name";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime"
"squirrel1";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-13 19:49:54.345";"2014-10-13 19:50:34.192";"1";"0";"0";"1";"0";"module.GoNoGotutorial.exec-6935.GoNoGo_Tutorial";;;;;;;;;;;;"4002";"2014-10-13 19:50:02.838";"leftResponse";"0";"FINISHED";"LEFT";"success";"567";"0";"2014-10-13 19:49:58.831"
"squirrel1";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-13 19:49:54.345";"2014-10-13 19:50:34.192";"1";"0";"0";"2";"1";"module.GoNoGotutorial.exec-6935.GoNoGo_Tutorial";;;;;;;;;;;;"3995";"2014-10-13 19:50:08.156";"rightResponse";"1";"FINISHED";"RIGHT";"success";"757";"0";"2014-10-13 19:50:04.153"
"squirrel1";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-13 19:49:54.345";"2014-10-13 19:50:34.192";"1";"0";"0";"3";"2";"module.GoNoGotutorial.exec-6935.GoNoGo_Tutorial";;;;;;;;;;;;"4006";"2014-10-13 19:50:13.478";"quickResponse";"0";"FINISHED";"LEFT";"success";"2987";"0";"2014-10-13 19:50:09.471"
"squirrel1";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-13 19:49:54.345";"2014-10-13 19:50:34.192";"1";"0";"0";"4";"3";"module.GoNoGopractice.exec-4531.GoNoGo_Practice";"1965";"2014-10-13 19:50:20.773";"18";"0";"FINISHED";"LEFT";"success";"364";"0";"2014-10-13 19:50:18.805";"3";;;;;;;;;;
"squirrel1";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-13 19:49:54.345";"2014-10-13 19:50:34.192";"1";"0";"0";"5";"4";"module.GoNoGopractice.exec-4531.GoNoGo_Practice";"1953";"2014-10-13 19:50:24.343";"21";"1";"FINISHED";"RIGHT";"success";"384";"0";"2014-10-13 19:50:22.390";"3";;;;;;;;;;
"squirrel1";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-13 19:49:54.345";"2014-10-13 19:50:34.192";"1";"0";"0";"6";"5";"module.GoNoGopractice.exec-4531.GoNoGo_Practice";"1949";"2014-10-13 19:50:27.593";"14";"1";"FINISHED";"RIGHT";"success";"793";"0";"2014-10-13 19:50:25.643";"2";;;;;;;;;;
"squirrel1";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-13 19:49:54.345";"2014-10-13 19:50:34.192";"1";"0";"0";"7";"6";"module.GoNoGopractice.exec-4531.GoNoGo_Practice";"1941";"2014-10-13 19:50:30.852";"26";"0";"FINISHED";"LEFT";"success";"517";"0";"2014-10-13 19:50:28.902";"3";;;;;;;;;;
"squirrel1";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-13 19:49:54.345";"2014-10-13 19:50:34.192";"1";"0";"0";"8";"7";"module.GoNoGopractice.exec-4531.GoNoGo_Practice";"1940";"2014-10-13 19:50:34.092";"2";"0";"FINISHED";"LEFT";"success";"621";"0";"2014-10-13 19:50:32.142";"1";;;;;;;;;;
