"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-2659.conditionType";"session.node-4924.DevalQorder";"trial.id";"trial.index";"trial.name";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime"
"click32";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-08-08 20:09:50.898";"2014-08-08 20:10:28.311";"1";"1";"0";"1";"0";"module.GoNoGotutorial.exec-1481.GoNoGo_Tutorial";;;;;;;;;;;;"4003";"2014-08-08 20:09:59.814";"leftResponse";"0";"FINISHED";"LEFT";"success";"1062";"0";"2014-08-08 20:09:55.809"
"click32";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-08-08 20:09:50.898";"2014-08-08 20:10:28.311";"1";"1";"0";"2";"1";"module.GoNoGotutorial.exec-1481.GoNoGo_Tutorial";;;;;;;;;;;;"3995";"2014-08-08 20:10:05.142";"rightResponse";"1";"FINISHED";"RIGHT";"success";"349";"0";"2014-08-08 20:10:01.142"
"click32";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-08-08 20:09:50.898";"2014-08-08 20:10:28.311";"1";"1";"0";"3";"2";"module.GoNoGotutorial.exec-1481.GoNoGo_Tutorial";;;;;;;;;;;;"3993";"2014-08-08 20:10:10.440";"signalResponse";"0";"FINISHED";"LEFT";"failure";"428";"1";"2014-08-08 20:10:06.437"
"click32";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-08-08 20:09:50.898";"2014-08-08 20:10:28.311";"1";"1";"0";"4";"3";"module.GoNoGopractice.exec-3401.GoNoGo_Practice";"1952";"2014-08-08 20:10:18.374";"18";"0";"FINISHED";"NONE";"failure";"0";"0";"2014-08-08 20:10:16.422";"3";;;;;;;;;;
"click32";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-08-08 20:09:50.898";"2014-08-08 20:10:28.311";"1";"1";"0";"5";"4";"module.GoNoGopractice.exec-3401.GoNoGo_Practice";"1973";"2014-08-08 20:10:21.669";"21";"1";"FINISHED";"RIGHT";"success";"477";"0";"2014-08-08 20:10:19.689";"3";;;;;;;;;;
"click32";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-08-08 20:09:50.898";"2014-08-08 20:10:28.311";"1";"1";"0";"6";"5";"module.GoNoGopractice.exec-3401.GoNoGo_Practice";"1976";"2014-08-08 20:10:24.956";"14";"1";"FINISHED";"RIGHT";"failure";"425";"1";"2014-08-08 20:10:22.979";"2";;;;;;;;;;
"click32";;;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-08-08 20:09:50.898";"2014-08-08 20:10:28.311";"1";"1";"0";"7";"6";"module.GoNoGopractice.exec-3401.GoNoGo_Practice";"1950";"2014-08-08 20:10:28.251";"26";"0";"FINISHED";"LEFT";"success";"329";"0";"2014-08-08 20:10:26.293";"3";;;;;;;;;;
