"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-3429.DPorder";"session.node-5890.conditionType";"trial.id";"trial.index";"trial.name";"trial.DP_block1.durationTime";"trial.DP_block1.endTime";"trial.DP_block1.outcome";"trial.DP_block1.probeLoc";"trial.DP_block1.response";"trial.DP_block1.result";"trial.DP_block1.RT";"trial.DP_block1.startTime";"trial.DP_block1.stimDuration";"trial.DP_block1.wordLeft";"trial.DP_block1.wordRight";"trial.DP_practice.durationTime";"trial.DP_practice.endTime";"trial.DP_practice.outcome";"trial.DP_practice.probeLoc";"trial.DP_practice.response";"trial.DP_practice.result";"trial.DP_practice.RT";"trial.DP_practice.startTime";"trial.DP_practice.stimDuration";"trial.DP_practice.wordLeft";"trial.DP_practice.wordRight";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime"
"C1307286";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 13:40:29.712";"2015-02-12 13:55:54.824";"1";"1";"1";"11";"10";"module.GoNoGopractice.exec-8492.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1960";"2015-02-12 13:42:09.099";"34";"0";"FINISHED";"LEFT";"success";"927";"0";"2015-02-12 13:42:07.134";"3";;;;;;;;;;
"C1307286";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 13:40:29.712";"2015-02-12 13:55:54.824";"1";"1";"1";"12";"11";"module.GoNoGopractice.exec-8492.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1959";"2015-02-12 13:42:12.344";"23";"1";"FINISHED";"RIGHT";"success";"489";"0";"2015-02-12 13:42:10.379";"3";;;;;;;;;;
"C1307286";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 13:40:29.712";"2015-02-12 13:55:54.824";"1";"1";"1";"13";"12";"module.GoNoGopractice.exec-8492.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1959";"2015-02-12 13:42:15.589";"13";"0";"FINISHED";"NONE";"success";"0";"1";"2015-02-12 13:42:13.623";"2";;;;;;;;;;
"C1307286";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 13:40:29.712";"2015-02-12 13:55:54.824";"1";"1";"1";"14";"13";"module.GoNoGopractice.exec-8492.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1960";"2015-02-12 13:42:18.834";"3";"1";"FINISHED";"RIGHT";"success";"688";"0";"2015-02-12 13:42:16.868";"1";;;;;;;;;;
"C1307286";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 13:40:29.712";"2015-02-12 13:55:54.824";"1";"1";"1";"15";"14";"module.GoNoGopractice.exec-8492.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1958";"2015-02-12 13:42:22.079";"27";"1";"FINISHED";"NONE";"success";"0";"1";"2015-02-12 13:42:20.113";"3";;;;;;;;;;
"C1307286";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 13:40:29.712";"2015-02-12 13:55:54.824";"1";"1";"1";"16";"15";"module.training_block1.exec-2764.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1261";"2015-02-12 13:42:32.702";"ST_correctStop";"30";"1";"FINISHED";"NONE";"success";"0";"1";"2015-02-12 13:42:31.439";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1307286";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 13:40:29.712";"2015-02-12 13:55:54.824";"1";"1";"1";"17";"16";"module.training_block1.exec-2764.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1257";"2015-02-12 13:42:35.245";"ST_correctStop";"32";"1";"FINISHED";"NONE";"success";"0";"1";"2015-02-12 13:42:33.981";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1307286";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 13:40:29.712";"2015-02-12 13:55:54.824";"1";"1";"1";"18";"17";"module.training_block1.exec-2764.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1258";"2015-02-12 13:42:37.788";"ST_correctStop";"5";"0";"FINISHED";"NONE";"success";"0";"1";"2015-02-12 13:42:36.524";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1307286";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 13:40:29.712";"2015-02-12 13:55:54.824";"1";"1";"1";"19";"18";"module.training_block1.exec-2764.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1261";"2015-02-12 13:42:40.331";"NST_correctLoc";"13";"0";"FINISHED";"LEFT";"success";"652";"0";"2015-02-12 13:42:39.067";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1307286";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 13:40:29.712";"2015-02-12 13:55:54.824";"1";"1";"1";"20";"19";"module.training_block1.exec-2764.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1261";"2015-02-12 13:42:42.873";"ST_correctStop";"34";"0";"FINISHED";"NONE";"success";"0";"1";"2015-02-12 13:42:41.610";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1307286";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 13:40:29.712";"2015-02-12 13:55:54.824";"1";"1";"1";"21";"20";"module.training_block1.exec-2764.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1256";"2015-02-12 13:42:45.416";"NST_correctLoc";"15";"0";"FINISHED";"LEFT";"success";"586";"0";"2015-02-12 13:42:44.153";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1307286";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 13:40:29.712";"2015-02-12 13:55:54.824";"1";"1";"1";"22";"21";"module.training_block1.exec-2764.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1257";"2015-02-12 13:42:47.959";"ST_correctStop";"8";"1";"FINISHED";"NONE";"success";"0";"1";"2015-02-12 13:42:46.695";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1307286";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 13:40:29.712";"2015-02-12 13:55:54.824";"1";"1";"1";"23";"22";"module.training_block1.exec-2764.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1257";"2015-02-12 13:42:50.502";"NST_correctLoc";"31";"0";"FINISHED";"LEFT";"success";"805";"0";"2015-02-12 13:42:49.238";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1307286";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 13:40:29.712";"2015-02-12 13:55:54.824";"1";"1";"1";"24";"23";"module.training_block1.exec-2764.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1256";"2015-02-12 13:42:53.045";"ST_correctStop";"25";"1";"FINISHED";"NONE";"success";"0";"1";"2015-02-12 13:42:51.781";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1307286";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 13:40:29.712";"2015-02-12 13:55:54.824";"1";"1";"1";"25";"24";"module.training_block1.exec-2764.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1257";"2015-02-12 13:42:55.587";"NST_correctLoc";"9";"0";"FINISHED";"LEFT";"success";"687";"0";"2015-02-12 13:42:54.324";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1307286";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 13:40:29.712";"2015-02-12 13:55:54.824";"1";"1";"1";"26";"25";"module.training_block1.exec-2764.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1257";"2015-02-12 13:42:58.130";"NST_correctLoc";"14";"1";"FINISHED";"RIGHT";"success";"929";"0";"2015-02-12 13:42:56.867";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1307286";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 13:40:29.712";"2015-02-12 13:55:54.824";"1";"1";"1";"27";"26";"module.training_block1.exec-2764.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1257";"2015-02-12 13:43:00.673";"ST_correctStop";"22";"1";"FINISHED";"NONE";"success";"0";"1";"2015-02-12 13:42:59.409";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1307286";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 13:40:29.712";"2015-02-12 13:55:54.824";"1";"1";"1";"28";"27";"module.training_block1.exec-2764.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1257";"2015-02-12 13:43:03.216";"ST_correctStop";"4";"1";"FINISHED";"NONE";"success";"0";"1";"2015-02-12 13:43:01.952";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1307286";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 13:40:29.712";"2015-02-12 13:55:54.824";"1";"1";"1";"29";"28";"module.training_block1.exec-2764.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1258";"2015-02-12 13:43:05.759";"NST_correctLoc";"18";"1";"FINISHED";"RIGHT";"success";"669";"0";"2015-02-12 13:43:04.495";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1307286";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 13:40:29.712";"2015-02-12 13:55:54.824";"1";"1";"1";"30";"29";"module.training_block1.exec-2764.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1261";"2015-02-12 13:43:08.301";"NST_correctLoc";"27";"0";"FINISHED";"LEFT";"success";"738";"0";"2015-02-12 13:43:07.038";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1307286";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 13:40:29.712";"2015-02-12 13:55:54.824";"1";"1";"1";"31";"30";"module.training_block1.exec-2764.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1257";"2015-02-12 13:43:10.844";"ST_correctStop";"7";"0";"FINISHED";"NONE";"success";"0";"1";"2015-02-12 13:43:09.581";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1307286";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 13:40:29.712";"2015-02-12 13:55:54.824";"1";"1";"1";"32";"31";"module.training_block1.exec-2764.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1257";"2015-02-12 13:43:13.387";"NST_correctLoc";"10";"0";"FINISHED";"LEFT";"success";"656";"0";"2015-02-12 13:43:12.123";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1307286";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 13:40:29.712";"2015-02-12 13:55:54.824";"1";"1";"1";"33";"32";"module.training_block1.exec-2764.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1257";"2015-02-12 13:43:15.930";"NST_correctLoc";"16";"1";"FINISHED";"RIGHT";"success";"681";"0";"2015-02-12 13:43:14.666";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1307286";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 13:40:29.712";"2015-02-12 13:55:54.824";"1";"1";"1";"34";"33";"module.training_block1.exec-2764.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1257";"2015-02-12 13:43:18.473";"NST_correctLoc";"20";"0";"FINISHED";"LEFT";"success";"642";"0";"2015-02-12 13:43:17.209";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1307286";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 13:40:29.712";"2015-02-12 13:55:54.824";"1";"1";"1";"35";"34";"module.training_block1.exec-2764.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1257";"2015-02-12 13:43:21.016";"ST_correctStop";"0";"0";"FINISHED";"NONE";"success";"0";"1";"2015-02-12 13:43:19.752";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1307286";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 13:40:29.712";"2015-02-12 13:55:54.824";"1";"1";"1";"36";"35";"module.training_block1.exec-2764.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1261";"2015-02-12 13:43:23.558";"ST_correctStop";"3";"1";"FINISHED";"NONE";"success";"0";"1";"2015-02-12 13:43:22.295";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1307286";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 13:40:29.712";"2015-02-12 13:55:54.824";"1";"1";"1";"37";"36";"module.training_block1.exec-2764.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1261";"2015-02-12 13:43:26.101";"ST_correctStop";"23";"0";"FINISHED";"NONE";"success";"0";"1";"2015-02-12 13:43:24.838";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1307286";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 13:40:29.712";"2015-02-12 13:55:54.824";"1";"1";"1";"38";"37";"module.training_block1.exec-2764.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1257";"2015-02-12 13:43:28.644";"ST_correctStop";"1";"0";"FINISHED";"NONE";"success";"0";"1";"2015-02-12 13:43:27.380";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
