"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-8277.DPorder";"session.node-9156.conditionType";"trial.id";"trial.index";"trial.name";"trial.DP_block1.durationTime";"trial.DP_block1.endTime";"trial.DP_block1.outcome";"trial.DP_block1.probeLoc";"trial.DP_block1.response";"trial.DP_block1.result";"trial.DP_block1.RT";"trial.DP_block1.startTime";"trial.DP_block1.stimDuration";"trial.DP_block1.wordLeft";"trial.DP_block1.wordRight";"trial.DP_practice.durationTime";"trial.DP_practice.endTime";"trial.DP_practice.outcome";"trial.DP_practice.probeLoc";"trial.DP_practice.response";"trial.DP_practice.result";"trial.DP_practice.RT";"trial.DP_practice.startTime";"trial.DP_practice.stimDuration";"trial.DP_practice.wordLeft";"trial.DP_practice.wordRight";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime"
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"36";"35";"module.training_block1.exec-7095.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1258";"2015-02-23 16:04:06.451";"NST_miss";"29";"1";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:04:05.187";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"37";"36";"module.training_block1.exec-7095.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1257";"2015-02-23 16:04:08.993";"NST_miss";"4";"0";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:04:07.730";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"38";"37";"module.training_block1.exec-7095.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1258";"2015-02-23 16:04:11.536";"NST_miss";"33";"0";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:04:10.273";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"39";"38";"module.training_block1.exec-7095.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1258";"2015-02-23 16:04:14.079";"NST_miss";"35";"0";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:04:12.815";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"40";"39";"module.training_block1.exec-7095.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1251";"2015-02-23 16:04:16.622";"NST_miss";"31";"1";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:04:15.358";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"41";"40";"module.training_block1.exec-7095.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1257";"2015-02-23 16:04:19.165";"NST_miss";"23";"1";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:04:17.901";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"42";"41";"module.training_block1.exec-7095.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1257";"2015-02-23 16:04:21.707";"NST_miss";"9";"1";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:04:20.444";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"43";"42";"module.training_block1.exec-7095.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1257";"2015-02-23 16:04:24.250";"NST_miss";"11";"0";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:04:22.987";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"44";"43";"module.training_block1.exec-7095.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1258";"2015-02-23 16:04:26.793";"NST_miss";"3";"1";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:04:25.529";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"45";"44";"module.training_block1.exec-7095.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1257";"2015-02-23 16:04:29.336";"NST_miss";"6";"1";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:04:28.072";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"46";"45";"module.training_block1.exec-7095.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1257";"2015-02-23 16:04:31.879";"NST_miss";"22";"0";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:04:30.615";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"47";"46";"module.training_block1.exec-7095.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1258";"2015-02-23 16:04:34.421";"NST_miss";"34";"1";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:04:33.158";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"48";"47";"module.training_block1.exec-7095.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1257";"2015-02-23 16:04:36.964";"NST_miss";"13";"1";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:04:35.701";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"49";"48";"module.training_block1.exec-7095.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1257";"2015-02-23 16:04:39.507";"NST_miss";"2";"1";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:04:38.243";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"50";"49";"module.training_block1.exec-7095.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1257";"2015-02-23 16:04:42.050";"NST_miss";"32";"1";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:04:40.786";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"51";"50";"module.training_block1.exec-7095.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1258";"2015-02-23 16:04:44.593";"NST_miss";"12";"1";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:04:43.329";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"52";"51";"module.training_block2.exec-5136.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2015-02-23 16:04:56.667";"NST_miss";"34";"0";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:04:55.403";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"53";"52";"module.training_block2.exec-5136.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2015-02-23 16:04:59.210";"NST_miss";"29";"0";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:04:57.946";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"54";"53";"module.training_block2.exec-5136.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2015-02-23 16:05:01.753";"NST_miss";"20";"1";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:05:00.489";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"55";"54";"module.training_block2.exec-5136.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2015-02-23 16:05:04.295";"NST_miss";"18";"0";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:05:03.032";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"56";"55";"module.training_block2.exec-5136.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2015-02-23 16:05:06.838";"NST_miss";"1";"0";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:05:05.575";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"57";"56";"module.training_block2.exec-5136.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2015-02-23 16:05:09.381";"NST_miss";"30";"1";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:05:08.117";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"58";"57";"module.training_block2.exec-5136.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2015-02-23 16:05:11.924";"NST_miss";"9";"0";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:05:10.660";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"59";"58";"module.training_block2.exec-5136.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2015-02-23 16:05:14.467";"NST_miss";"12";"1";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:05:13.203";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"60";"59";"module.training_block2.exec-5136.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2015-02-23 16:05:17.010";"NST_miss";"28";"0";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:05:15.746";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"61";"60";"module.training_block2.exec-5136.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2015-02-23 16:05:19.552";"NST_miss";"10";"0";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:05:18.289";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"62";"61";"module.training_block2.exec-5136.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1255";"2015-02-23 16:05:22.204";"NST_miss";"15";"0";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:05:20.941";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"63";"62";"module.training_block2.exec-5136.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1256";"2015-02-23 16:05:24.747";"NST_miss";"27";"0";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:05:23.484";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"64";"63";"module.training_block2.exec-5136.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2015-02-23 16:05:27.290";"NST_miss";"23";"1";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:05:26.026";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"65";"64";"module.training_block2.exec-5136.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2015-02-23 16:05:29.833";"NST_miss";"11";"1";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:05:28.569";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"66";"65";"module.training_block2.exec-5136.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2015-02-23 16:05:32.376";"NST_miss";"33";"0";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:05:31.112";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"67";"66";"module.training_block2.exec-5136.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2015-02-23 16:05:34.918";"NST_miss";"6";"1";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:05:33.655";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"68";"67";"module.training_block2.exec-5136.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2015-02-23 16:05:37.461";"NST_miss";"4";"0";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:05:36.198";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"69";"68";"module.training_block2.exec-5136.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2015-02-23 16:05:40.004";"NST_miss";"22";"0";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:05:38.740";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"70";"69";"module.training_block2.exec-5136.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2015-02-23 16:05:42.547";"NST_miss";"35";"0";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:05:41.283";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"71";"70";"module.training_block2.exec-5136.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2015-02-23 16:05:45.090";"NST_miss";"3";"1";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:05:43.826";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"72";"71";"module.training_block2.exec-5136.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1257";"2015-02-23 16:05:47.632";"NST_miss";"16";"0";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:05:46.369";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"73";"72";"module.training_block2.exec-5136.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1258";"2015-02-23 16:05:50.175";"NST_miss";"19";"0";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:05:48.912";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"74";"73";"module.training_block2.exec-5136.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1257";"2015-02-23 16:05:52.718";"NST_miss";"0";"1";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:05:51.454";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"75";"74";"module.training_block2.exec-5136.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2015-02-23 16:05:55.261";"NST_miss";"24";"0";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:05:53.997";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"76";"75";"module.training_block2.exec-5136.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2015-02-23 16:05:57.804";"NST_miss";"7";"0";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:05:56.540";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"77";"76";"module.training_block2.exec-5136.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2015-02-23 16:06:00.346";"NST_miss";"31";"1";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:05:59.083";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"78";"77";"module.training_block2.exec-5136.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2015-02-23 16:06:02.889";"NST_miss";"32";"1";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:06:01.626";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"79";"78";"module.training_block2.exec-5136.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2015-02-23 16:06:05.432";"NST_miss";"8";"0";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:06:04.168";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bbb";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-23 15:44:04.281";"2015-02-23 16:12:01.690";"1";"2";"0";"80";"79";"module.training_block2.exec-5136.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2015-02-23 16:06:07.990";"NST_miss";"14";"0";"FINISHED";"NONE";"failure";"0";"0";"2015-02-23 16:06:06.727";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
